,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Eric Maxim Choupo-Moting,10.0,cm CMR,"FW,WB,AM",28-247,90,51,0,2,18,32,0,51,7,4,57.1,3,42.9,34,202,65,1,2,0,1,3,35,9
1,Ramadan Sobhi,32.0,eg EGY,AM,20-306,66,43,0,5,20,19,0,43,0,0,,0,,28,196,121,4,4,0,2,1,32,8
2,Peter Crouch,25.0,eng ENG,FW,36-299,24,12,3,3,6,3,1,12,0,0,,0,,3,13,4,0,0,0,0,1,8,0
3,Xherdan Shaqiri,22.0,ch SUI,AM,26-046,90,73,1,4,25,46,2,73,6,4,66.7,2,33.3,54,296,141,2,2,0,4,3,53,6
4,Joe Allen,4.0,wls WAL,CM,27-256,90,66,1,14,42,12,1,66,3,2,66.7,1,33.3,37,258,155,3,5,1,1,3,45,1
5,Darren Fletcher,24.0,sct SCO,CM,33-297,90,70,1,7,55,8,0,70,1,1,100.0,0,0.0,48,202,57,0,0,0,2,5,54,2
6,Erik Pieters,3.0,nl NED,WB,29-110,90,54,4,20,14,21,1,54,3,1,33.3,2,66.7,19,100,38,0,1,1,3,1,24,3
7,Mame Biram Diouf,18.0,sn SEN,WB,29-344,73,45,3,12,14,20,2,45,1,0,0.0,1,100.0,22,187,101,4,1,0,1,0,30,11
8,Jesé,11.0,es ESP,AM,24-272,17,13,0,1,5,7,4,13,1,0,0.0,1,100.0,9,32,9,0,0,0,0,0,9,3
9,Kevin Wimmer,5.0,at AUT,CB,25-010,90,72,5,36,36,1,0,72,0,0,,0,,21,116,79,0,0,0,0,0,21,0
10,Ryan Shawcross,17.0,eng ENG,CB,30-052,90,33,8,21,12,1,1,33,1,1,100.0,0,0.0,10,83,65,0,0,0,0,0,11,0
11,Kurt Zouma,6.0,fr FRA,CB,23-029,90,62,7,17,38,7,1,62,0,0,,0,,28,151,98,1,1,0,2,0,32,0
12,Lee Grant,33.0,eng ENG,GK,34-302,90,27,21,27,0,0,0,27,0,0,,0,,11,49,26,0,0,0,0,0,5,0
13,13 Players,,,,,990,621,54,169,285,177,13,621,23,13,56.5,10,43.5,324,1885,959,15,16,2,16,17,359,43
