,num,joueur
0,,Martin Škrtel
1,,Jamie Carragher
2,,Steven Gerrard
3,,Paul Konchesky
4,,Glen Johnson
5,,Maxi Rodríguez
6,,Christian Poulsen
7,,Joe Cole
8,,Fernando Torres
9,,
10,,Brad Jones
