,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Dominic Calvert-Lewin,29.0,eng ENG,FW,20-191,90,0,0,0,3,2,1,1,1,0,0,0,0,2,3,6,33.3
1,Gylfi Sigurðsson,18.0,is ISL,"LW,LM",28-015,90,0,0,0,2,1,0,6,1,0,0,0,0,3,0,0,
2,Wayne Rooney,10.0,eng ENG,RW,31-334,54,0,0,0,0,1,0,1,0,0,0,0,0,3,0,2,0.0
3,Oumar Niasse,19.0,sn SEN,"FW,RW",27-158,36,1,0,0,1,0,2,0,1,0,0,0,0,1,1,1,50.0
4,Davy Klaassen,20.0,nl NED,LM,24-214,54,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,100.0
5,Tom Davies,26.0,eng ENG,"RM,LM,CM",19-085,36,1,0,0,2,0,0,0,1,0,0,0,0,2,0,1,0.0
6,Morgan Schneiderlin,2.0,fr FRA,CM,27-319,90,1,0,0,1,0,0,0,7,2,0,0,0,9,1,0,100.0
7,Idrissa Gana Gueye,17.0,sn SEN,"RM,CM",27-362,90,0,0,0,2,3,0,0,2,4,0,0,0,21,1,0,100.0
8,Leighton Baines,3.0,eng ENG,LB,32-286,90,0,0,0,0,0,0,4,2,1,0,0,0,5,0,0,
9,Ashley Williams,5.0,wls WAL,CB,33-031,90,0,0,0,1,0,0,0,0,2,0,0,0,7,3,3,50.0
10,Mason Holgate,30.0,eng ENG,CB,20-336,90,0,0,0,0,2,0,0,5,1,0,0,0,1,2,1,66.7
11,Cuco Martina,15.0,cw CUW,RB,27-363,75,0,0,0,0,0,0,10,0,2,0,0,0,5,1,0,100.0
12,Jonjoe Kenny,43.0,eng ENG,RB,20-192,15,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,
13,Jordan Pickford,1.0,eng ENG,GK,23-200,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,3,0,0,12,11,3,24,21,13,0,0,0,63,13,14,48.1
