,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Dominic Calvert-Lewin,29.0,eng ENG,FW,20-191,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
1,Gylfi Sigurðsson,18.0,is ISL,"LW,LM",28-015,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0
2,Wayne Rooney,10.0,eng ENG,RW,31-334,54,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
3,Oumar Niasse,19.0,sn SEN,"FW,RW",27-158,36,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
4,Davy Klaassen,20.0,nl NED,LM,24-214,54,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0
5,Tom Davies,26.0,eng ENG,"RM,LM,CM",19-085,36,2,0,2,0,0,2,4,50.0,2,0,0,0,1,3,0,0
6,Morgan Schneiderlin,2.0,fr FRA,CM,27-319,90,4,2,2,2,0,1,2,50.0,1,1,0,1,7,11,2,0
7,Idrissa Gana Gueye,17.0,sn SEN,"RM,CM",27-362,90,4,4,2,2,0,1,2,50.0,1,0,0,0,2,6,2,0
8,Leighton Baines,3.0,eng ENG,LB,32-286,90,2,1,2,0,0,2,3,66.7,1,1,0,1,2,4,1,0
9,Ashley Williams,5.0,wls WAL,CB,33-031,90,2,2,2,0,0,1,2,50.0,1,2,2,0,0,2,6,0
10,Mason Holgate,30.0,eng ENG,CB,20-336,90,1,1,0,0,1,0,1,0.0,1,0,0,0,5,6,7,0
11,Cuco Martina,15.0,cw CUW,RB,27-363,75,3,2,2,0,1,1,1,100.0,0,2,0,2,0,3,5,0
12,Jonjoe Kenny,43.0,eng ENG,RB,20-192,15,1,1,1,0,0,0,0,,0,0,0,0,1,2,2,0
13,Jordan Pickford,1.0,eng ENG,GK,23-200,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,19,13,13,4,2,8,18,44.4,10,8,2,6,21,40,26,0
