,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
0,Robin van Persie,,nl NED,FW,27-143,75,0,0,0,,,,1,0,,,,,,,0,,
1,Marouane Chamakh,,ma MAR,FW,26-351,15,0,0,0,,,,0,0,,,,,,,0,,
2,Samir Nasri,,fr FRA,"FW,MF",23-184,90,0,0,0,,,,0,0,,,,,,,0,,
3,Theo Walcott,,eng ENG,"FW,MF",21-286,72,1,1,0,,,,0,0,,,,,,,0,,
4,Abou Diaby,,fr FRA,MF,24-230,18,0,0,0,,,,0,0,,,,,,,0,,
5,Alexandre Song,,cm CMR,"DF,MF",23-109,90,1,0,0,,,,0,0,,,,,,,0,,
6,Cesc Fàbregas,,es ESP,"FW,MF",23-237,87,1,2,0,,,,1,0,,,,,,,0,,
7,Tomáš Rosický,,cz CZE,MF,30-084,3,0,0,0,,,,0,0,,,,,,,0,,
8,Jack Wilshere,,eng ENG,MF,18-360,90,0,0,0,,,,0,0,,,,,,,0,,
9,Gaël Clichy,,fr FRA,DF,25-154,90,0,0,0,,,,0,0,,,,,,,0,,
10,Laurent Koscielny,,fr FRA,DF,25-108,90,0,0,0,,,,0,0,,,,,,,0,,
11,Johan Djourou,,ch SUI,DF,23-343,90,0,0,0,,,,0,0,,,,,,,0,,
12,Bacary Sagna,,fr FRA,DF,27-316,90,0,0,0,,,,0,0,,,,,,,0,,
13,Łukasz Fabiański,,pl POL,GK,25-253,90,0,0,0,,,,0,0,,,,,,,0,,
14,14 Players,,,,,990,3,3,0,,,,2,0,,,,,,,0,,
