,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Harry Kane,10.0,eng ENG,FW,27-138,90,13,20,65.0,236,111,7,12,58.3,2,3,66.7,3,3,100.0,0,0.0,0.0,1,3,0,0,4
1,Son Heung-min,7.0,kr KOR,LW,28-158,90,20,28,71.4,286,41,11,12,91.7,4,6,66.7,2,6,33.3,1,0.1,0.1,2,0,0,0,1
2,Steven Bergwijn,23.0,nl NED,RW,23-066,84,24,29,82.8,270,58,8,10,80.0,8,8,100.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0
3,Dele Alli,20.0,eng ENG,AM,24-246,6,1,3,33.3,15,3,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
4,Tanguy Ndombele,28.0,fr FRA,AM,23-351,66,27,33,81.8,286,43,18,20,90.0,6,8,75.0,0,0,,0,0.0,0.0,1,2,0,0,2
5,Giovani Lo Celso,18.0,ar ARG,"AM,RW",24-248,24,8,14,57.1,152,59,4,6,66.7,1,2,50.0,2,5,40.0,0,0.0,0.1,1,1,0,0,1
6,Pierre Højbjerg,5.0,dk DEN,DM,25-130,90,71,81,87.7,1257,348,28,31,90.3,33,37,89.2,7,10,70.0,0,0.0,0.0,0,7,0,0,6
7,Moussa Sissoko,17.0,fr FRA,DM,31-119,90,43,46,93.5,881,154,6,7,85.7,20,22,90.9,10,10,100.0,0,0.0,0.0,0,5,0,0,9
8,Sergio Reguilón,3.0,es ESP,LB,23-363,83,45,60,75.0,622,163,25,31,80.6,16,22,72.7,1,3,33.3,0,0.0,0.0,0,1,0,0,3
9,Ben Davies,33.0,wls WAL,LB,27-233,7,9,12,75.0,163,72,3,3,100.0,4,5,80.0,1,3,33.3,0,0.0,0.0,0,3,1,0,1
10,Eric Dier,15.0,eng ENG,CB,26-333,90,43,55,78.2,1005,431,9,14,64.3,25,28,89.3,8,12,66.7,0,0.0,0.0,0,5,2,0,4
11,Toby Alderweireld,4.0,be BEL,CB,31-286,90,36,47,76.6,796,281,8,10,80.0,22,26,84.6,6,11,54.5,0,0.1,0.2,1,7,1,0,5
12,Serge Aurier,24.0,ci CIV,RB,27-355,90,33,56,58.9,421,142,20,26,76.9,8,14,57.1,2,8,25.0,0,0.1,0.1,1,0,2,1,1
13,Hugo Lloris,1.0,fr FRA,GK,33-353,90,16,21,76.2,420,285,7,7,100.0,4,5,80.0,5,9,55.6,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,389,505,77.0,6810,2191,155,191,81.2,153,186,82.3,47,82,57.3,1,0.4,0.7,7,34,6,1,37
