,num,joueur
0,,Jake Livermore
1,,David Meyler
2,,Liam Rosenior
3,,Ahmed Elmohamady
4,,Curtis Davies
5,,Paul McShane
6,,Tom Huddlestone
7,,George Boyd
8,,Yannick Sagbo
9,,
10,,Eldin Jakupović
