,num,joueur
0,1,Claudio Bravo
1,4,Vincent Kompany
2,7,Raheem Sterling
3,8,İlkay Gündoğan
4,10,Sergio Agüero
5,11,Aleksandar Kolarov
6,17,Kevin De Bruyne
7,19,Leroy Sané
8,21,David Silva
9,24,John Stones
10,25,Fernandinho
