,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
21,2017-12-26,15:00 ,Premier League,Matchweek 20,Tue,Home,D,0,0,Everton,1.5,0.4,52,"25,364",Jonny Evans,4-4-2,Roger East,https://fbref.com/en/matches/92d5a975/West-Bromwich-Albion-Everton-December-26-2017-Premier-League,
22,2017-12-31,16:30 ,Premier League,Matchweek 21,Sun,Home,D,1,1,Arsenal,1.5,0.9,35,"26,223",Jonny Evans,5-3-2,Mike Dean,https://fbref.com/en/matches/1d0f3208/West-Bromwich-Albion-Arsenal-December-31-2017-Premier-League,
23,2018-01-02,19:45 ,Premier League,Matchweek 22,Tue,Away,L,1,2,West Ham,1.0,1.3,47,"56,888",Jonny Evans,4-2-3-1,Mike Jones,https://fbref.com/en/matches/2d1547f5/West-Ham-United-West-Bromwich-Albion-January-2-2018-Premier-League,
25,2018-01-13,15:00 ,Premier League,Matchweek 23,Sat,Home,W,2,0,Brighton,1.0,0.6,44,"25,240",Jonny Evans,4-4-2,Martin Atkinson,https://fbref.com/en/matches/e1119830/West-Bromwich-Albion-Brighton-and-Hove-Albion-January-13-2018-Premier-League,
26,2018-01-20,15:00 ,Premier League,Matchweek 24,Sat,Away,D,1,1,Everton,1.1,1.1,44,"39,061",Jonny Evans,4-4-2,Stuart Attwell,https://fbref.com/en/matches/01d63d4d/Everton-West-Bromwich-Albion-January-20-2018-Premier-League,
28,2018-01-31,20:00 ,Premier League,Matchweek 25,Wed,Away,L,0,3,Manchester City,0.2,2.3,27,"53,241",James McClean,4-4-1-1,Robert Madley,https://fbref.com/en/matches/c5500fbf/Manchester-City-West-Bromwich-Albion-January-31-2018-Premier-League,
29,2018-02-03,15:00 ,Premier League,Matchweek 26,Sat,Home,L,2,3,Southampton,0.8,0.9,39,"25,911",Gareth McAuley,4-4-2,Michael Oliver,https://fbref.com/en/matches/398ae957/West-Bromwich-Albion-Southampton-February-3-2018-Premier-League,
30,2018-02-12,20:00 ,Premier League,Matchweek 27,Mon,Away,L,0,3,Chelsea,0.7,1.9,43,"41,071",Jonny Evans,5-3-2,Lee Mason,https://fbref.com/en/matches/47b76f62/Chelsea-West-Bromwich-Albion-February-12-2018-Premier-League,
32,2018-02-24,15:00 ,Premier League,Matchweek 28,Sat,Home,L,1,2,Huddersfield,1.2,1.1,53,"25,920",Jonny Evans,4-4-2,Jonathan Moss,https://fbref.com/en/matches/6d26af49/West-Bromwich-Albion-Huddersfield-Town-February-24-2018-Premier-League,
33,2018-03-03,15:00 ,Premier League,Matchweek 29,Sat,Away,L,0,1,Watford,1.1,1.3,47,"20,022",Jonny Evans,4-3-3,Paul Tierney,https://fbref.com/en/matches/02b0f00c/Watford-West-Bromwich-Albion-March-3-2018-Premier-League,
34,2018-03-10,15:00 ,Premier League,Matchweek 30,Sat,Home,L,1,4,Leicester City,0.3,2.1,44,"23,558",Ben Foster,4-3-3,Robert Madley,https://fbref.com/en/matches/629b83d0/West-Bromwich-Albion-Leicester-City-March-10-2018-Premier-League,
35,2018-03-17,15:00 ,Premier League,Matchweek 31,Sat,Away,L,1,2,Bournemouth,1.6,0.7,40,"10,242",Jonny Evans,3-5-2,Graham Scott,https://fbref.com/en/matches/134dc51c/Bournemouth-West-Bromwich-Albion-March-17-2018-Premier-League,
36,2018-03-31,15:00 ,Premier League,Matchweek 32,Sat,Home,L,1,2,Burnley,0.5,1.3,47,"23,455",Jonny Evans,3-5-2,Lee Probert,https://fbref.com/en/matches/68df68a4/West-Bromwich-Albion-Burnley-March-31-2018-Premier-League,
37,2018-04-07,15:00 ,Premier League,Matchweek 33,Sat,Home,D,1,1,Swansea City,1.2,0.8,52,"23,297",Chris Brunt,4-4-2,Roger East,https://fbref.com/en/matches/bfe5ba12/West-Bromwich-Albion-Swansea-City-April-7-2018-Premier-League,
38,2018-04-15,16:00 ,Premier League,Matchweek 34,Sun,Away,W,1,0,Manchester Utd,0.7,0.7,30,"75,095",Chris Brunt,4-4-1-1,Paul Tierney,https://fbref.com/en/matches/b5ed1d8d/Manchester-United-West-Bromwich-Albion-April-15-2018-Premier-League,
39,2018-04-21,12:30 ,Premier League,Matchweek 35,Sat,Home,D,2,2,Liverpool,1.3,1.3,39,"24,520",Chris Brunt,4-4-1-1,Stuart Attwell,https://fbref.com/en/matches/a1c7d96c/West-Bromwich-Albion-Liverpool-April-21-2018-Premier-League,
40,2018-04-28,15:00 ,Premier League,Matchweek 36,Sat,Away,W,1,0,Newcastle Utd,0.7,1.8,38,"52,283",Chris Brunt,4-4-1-1,David Coote,https://fbref.com/en/matches/229ca929/Newcastle-United-West-Bromwich-Albion-April-28-2018-Premier-League,
41,2018-05-05,15:00 ,Premier League,Matchweek 37,Sat,Home,W,1,0,Tottenham,1.6,1.2,26,"23,685",Chris Brunt,4-4-1-1,Mike Jones,https://fbref.com/en/matches/3a876b14/West-Bromwich-Albion-Tottenham-Hotspur-May-5-2018-Premier-League,
42,2018-05-13,15:00 ,Premier League,Matchweek 38,Sun,Away,L,0,2,Crystal Palace,0.2,2.2,41,"25,357",Chris Brunt,4-4-1-1,Jonathan Moss,https://fbref.com/en/matches/4abed407/Crystal-Palace-West-Bromwich-Albion-May-13-2018-Premier-League,
