,num,joueur
0,,David Marshall
1,,Jordon Mutch
2,,Andrew Taylor
3,,Peter Whittingham
4,,Don Cowie
5,,Craig Bellamy
6,,Peter Odemwingie
7,,Ben Turner
8,,Kévin Théophile-Catherine
9,,Gary Medel
10,,Steven Caulker
