,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Phil Foden,47.0,eng ENG,"FW,LW",21-257,70,29,27,2,1,0,1,1,0,0,0,0,0,23,0,0
1,İlkay Gündoğan,8.0,de GER,LM,31-108,20,15,15,0,0,0,0,0,0,0,0,0,0,15,0,0
2,Raheem Sterling,7.0,eng ENG,"LW,RW",27-063,90,45,44,0,0,0,0,1,0,0,0,0,0,36,1,0
3,Riyad Mahrez,26.0,dz ALG,RW,30-353,66,42,35,6,0,0,1,7,1,5,3,0,0,31,1,1
4,Jack Grealish,10.0,eng ENG,FW,26-152,24,22,22,0,0,0,0,1,0,0,0,0,0,22,0,0
5,Bernardo Silva,20.0,pt POR,"LM,LW",27-183,90,48,47,1,1,0,0,1,0,0,0,0,0,44,0,1
6,Rodri,16.0,es ESP,CM,25-232,90,94,89,5,5,0,1,1,0,0,0,0,0,86,0,0
7,Kevin De Bruyne,17.0,be BEL,RM,30-226,90,76,69,7,3,0,2,7,0,4,2,0,0,60,0,2
8,João Cancelo,27.0,pt POR,LB,27-258,90,90,75,15,3,1,2,4,12,0,0,0,0,71,0,3
9,Aymeric Laporte,14.0,es ESP,CB,27-258,90,81,79,2,2,0,1,0,0,0,0,0,0,78,0,0
10,Rúben Dias,3.0,pt POR,CB,24-271,90,81,77,4,4,0,0,0,0,0,0,0,0,75,0,0
11,John Stones,5.0,eng ENG,RB,27-257,90,111,101,10,0,0,2,1,10,0,0,0,0,97,0,2
12,Ederson,31.0,br BRA,GK,28-176,90,27,22,5,3,0,0,0,0,0,0,0,0,16,0,0
13,13 Players,,,,,990,761,702,57,22,1,10,24,23,9,5,0,0,654,2,9
