,num,joueur
0,,Nani
1,,Robin van Persie
2,,Patrice Evra
3,,Rio Ferdinand
4,,Ryan Giggs
5,,Shinji Kagawa
6,,Rafael
7,,Michael Carrick
8,,Jonny Evans
9,,
10,,David de Gea
