,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
0,Emile Heskey,,eng ENG,FW,32-359,68,0,0,0,,,,0,1,,,,,,,0,,
1,Gabriel Agbonlahor,,eng ENG,"FW,MF",24-084,90,0,0,0,,,,0,0,,,,,,,0,,
2,Stewart Downing,,eng ENG,"FW,MF",26-167,90,0,0,0,,,,0,0,,,,,,,0,,
3,Nigel Reo-Coker,,eng ENG,MF,26-236,87,0,0,0,,,,0,0,,,,,,,0,,
4,Marc Albrighton,,eng ENG,"DF,FW",21-048,3,0,0,0,,,,0,0,,,,,,,0,,
5,Ashley Young,,eng ENG,"DF,FW",25-180,90,0,0,0,,,,0,0,,,,,,,0,,
6,Stiliyan Petrov,,bg BUL,MF,31-184,87,0,0,0,,,,0,0,,,,,,,0,,
7,Barry Bannan,,sct SCO,MF,21-035,3,0,0,0,,,,0,0,,,,,,,0,,
8,Ciaran Clark,,ie IRL,"DF,MF",21-101,90,0,0,0,,,,1,0,,,,,,,0,,
9,Richard Dunne,,ie IRL,DF,31-106,90,0,0,0,,,,1,0,,,,,,,0,,
10,James Collins,,wls WAL,DF,27-135,90,0,0,0,,,,1,0,,,,,,,0,,
11,Carlos Cuéllar,,es ESP,DF,29-135,90,0,0,0,,,,0,0,,,,,,,0,,
12,Brad Friedel,,us USA,GK,39-232,90,0,0,0,,,,0,0,,,,,,,0,,
13,13 Players,,,,,968,0,0,0,,,,3,1,,,,,,,0,,
