,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Raúl Jiménez,9.0,mx MEX,FW,31-118,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1,Gonçalo Guedes,17.0,pt POR,LW,25-275,74,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Adama Traoré,37.0,es ESP,LW,26-218,16,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
3,Pedro Neto,7.0,pt POR,RW,22-175,90,3,2,1,0,2,2,4,50.0,2,0,0,0,0,3,0,0
4,João Moutinho,28.0,pt POR,LM,35-357,90,2,0,0,2,0,2,5,40.0,3,2,1,1,1,3,1,0
5,Rúben Neves,8.0,pt POR,CM,25-171,90,6,3,2,2,2,3,5,60.0,2,0,0,0,4,10,2,0
6,Matheus Nunes,27.0,pt POR,RM,24-004,74,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,1,0
7,Daniel Podence,10.0,pt POR,RM,26-314,16,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
8,Jonny Castro,19.0,es ESP,"LB,RB",28-181,90,3,0,1,2,0,1,1,100.0,0,3,0,3,0,3,1,0
9,Max Kilman,23.0,eng ENG,CB,25-100,90,3,2,2,1,0,1,1,100.0,0,0,0,0,0,3,4,0
10,Nathan Collins,4.0,ie IRL,CB,21-123,90,2,1,1,1,0,2,3,66.7,1,0,0,0,0,2,4,0
11,Nélson Semedo,22.0,pt POR,RB,28-288,59,5,3,3,2,0,2,2,100.0,0,1,0,1,1,6,0,0
12,Rayan Aït Nouri,3.0,dz ALG,LB,21-086,31,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0
13,José Sá,1.0,pt POR,GK,29-226,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,26,11,10,10,6,13,22,59.1,9,7,1,6,6,32,13,0
