,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Alexander Isak,14.0,se SWE,FW,23-199,86,14,18,77.8,164,27,8,9,88.9,4,6,66.7,0,1,0.0,0,0.0,0.0,0,1,1,0,1
1,Jamaal Lascelles,6.0,eng ENG,"CB,FW",29-148,4,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
2,Joelinton,7.0,br BRA,"LW,CM",26-237,90,36,43,83.7,624,113,19,22,86.4,14,15,93.3,3,4,75.0,0,0.0,0.0,0,5,0,0,4
3,Jacob Murphy,23.0,eng ENG,RW,28-043,45,19,22,86.4,237,26,14,15,93.3,3,3,100.0,1,2,50.0,0,0.0,0.0,0,1,0,0,1
4,Anthony Gordon,8.0,eng ENG,"RM,RW",22-043,44,13,14,92.9,218,56,6,6,100.0,7,8,87.5,0,0,,0,0.0,0.0,0,0,1,0,3
5,Matt Ritchie,11.0,sct SCO,RW,33-210,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
6,Joe Willock,28.0,eng ENG,LM,23-231,87,27,30,90.0,375,67,18,20,90.0,8,8,100.0,1,1,100.0,0,0.0,0.1,0,1,1,0,2
7,Elliot Anderson,32.0,sct SCO,LM,20-153,3,1,2,50.0,9,2,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
8,Bruno Guimarães,39.0,br BRA,CM,25-143,90,48,57,84.2,919,186,21,22,95.5,19,21,90.5,7,9,77.8,0,0.3,0.2,1,6,1,0,5
9,Sean Longstaff,36.0,eng ENG,RM,25-160,45,19,22,86.4,235,46,13,14,92.9,5,6,83.3,0,1,0.0,0,0.0,0.0,0,2,1,0,1
10,Callum Wilson,9.0,eng ENG,FW,31-040,45,5,10,50.0,65,16,4,5,80.0,1,3,33.3,0,1,0.0,1,0.5,0.2,3,0,1,0,1
11,Dan Burn,33.0,eng ENG,LB,30-334,90,35,40,87.5,584,239,17,18,94.4,16,18,88.9,2,3,66.7,0,0.0,0.0,0,4,0,0,4
12,Sven Botman,4.0,nl NED,CB,23-086,90,28,35,80.0,552,155,10,10,100.0,17,20,85.0,1,5,20.0,0,0.0,0.0,0,1,0,0,1
13,Fabian Schär,5.0,ch SUI,"CB,RB",31-109,90,37,41,90.2,780,354,13,14,92.9,13,13,100.0,10,12,83.3,0,0.1,0.0,1,2,0,0,2
14,Kieran Trippier,2.0,eng ENG,"RB,RM",32-201,90,65,86,75.6,1176,573,33,34,97.1,23,30,76.7,9,20,45.0,0,0.4,0.3,4,8,2,0,9
15,Nick Pope,22.0,eng ENG,GK,30-354,90,15,28,53.6,509,348,0,0,,7,7,100.0,8,21,38.1,0,0.0,0.0,0,0,0,0,0
16,16 Players,,,,,990,362,448,80.8,6447,2208,177,190,93.2,137,158,86.7,42,80,52.5,1,1.3,1.0,9,31,8,0,34
