,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Karlan Grant,29.0,eng ENG,FW,23-102,60,0,0,0,0,1,0,2,0,0,0,0,0,2,1,6,14.3
1,Matheus Pereira,12.0,pt POR,AM,24-238,30,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,100.0
2,Grady Diangana,11.0,cd COD,"LM,RM,AM,FW",22-254,72,0,0,0,1,3,0,2,2,1,0,0,0,5,2,4,33.3
3,Filip Krovinović,17.0,hr CRO,FW,25-122,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
4,Conor Gallagher,18.0,eng ENG,CM,20-327,90,0,0,0,0,3,0,2,1,2,0,0,0,8,0,0,
5,Matt Phillips,10.0,sct SCO,CM,29-291,45,0,0,0,1,0,0,3,0,0,0,0,0,0,0,4,0.0
6,Branislav Ivanović,20.0,rs SRB,CB,36-311,45,0,0,0,1,1,0,0,1,0,0,0,0,2,1,0,100.0
7,Callum Robinson,7.0,ie IRL,"FW,RM,LM",25-331,90,0,0,0,0,2,1,6,0,0,0,0,0,4,3,2,60.0
8,Romaine Sawyers,19.0,kn SKN,"CM,DM",29-057,90,0,0,0,1,0,0,0,0,1,0,0,1,11,1,0,100.0
9,Lee Peltier,22.0,eng ENG,"WB,LB",34-018,90,0,0,0,0,0,0,0,1,2,0,0,0,6,0,0,
10,Dara O'Shea,27.0,ie IRL,CB,21-300,90,0,0,0,0,0,0,0,2,0,0,0,0,3,1,2,33.3
11,Semi Ajayi,6.0,ng NGA,CB,27-050,90,0,0,0,1,0,0,0,0,0,0,0,0,6,2,2,50.0
12,Darnell Furlong,2.0,eng ENG,"WB,RB",25-059,90,0,0,0,2,0,0,1,4,0,0,0,0,2,5,5,50.0
13,Sam Johnstone,1.0,eng ENG,GK,27-279,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,0,0,0,7,10,1,17,11,6,0,0,1,51,18,25,41.9
