,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Danny Ings,9.0,eng ENG,FW,28-051,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
1,Che Adams,10.0,sct SCO,FW,24-061,84,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
2,Shane Long,7.0,ie IRL,FW,33-234,6,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0
3,Nathan Redmond,11.0,eng ENG,LM,26-190,90,3,2,3,0,0,0,1,0.0,1,0,0,0,0,3,0,0
4,Oriol Romeu,6.0,es ESP,CM,28-354,90,4,3,0,4,0,1,2,50.0,1,2,0,2,2,6,2,0
5,James Ward-Prowse,8.0,eng ENG,CM,25-316,90,3,3,1,1,1,0,2,0.0,2,0,0,0,0,3,0,0
6,William Smallbone,20.0,ie IRL,RM,20-204,76,2,1,1,1,0,0,2,0.0,2,1,0,1,1,3,0,0
7,Moussa Djenepo,12.0,ml MLI,RM,22-089,14,1,0,1,0,0,0,0,,0,1,0,1,0,1,0,0
8,Ryan Bertrand,3.0,eng ENG,LB,31-038,90,4,1,2,2,0,0,1,0.0,1,0,0,0,0,4,3,0
9,Jan Bednarek,35.0,pl POL,CB,24-153,45,1,0,1,0,0,0,1,0.0,1,0,0,0,1,2,1,0
10,Jannik Vestergaard,4.0,dk DEN,CB,28-040,45,2,2,1,0,1,2,2,100.0,0,0,0,0,1,3,5,0
11,Jack Stephens,5.0,eng ENG,CB,26-229,90,1,1,1,0,0,0,1,0.0,1,0,0,0,2,3,3,0
12,Kyle Walker-Peters,2.0,eng ENG,RB,23-152,90,6,4,5,1,0,1,2,50.0,1,1,0,1,2,8,4,0
13,Alex McCarthy,1.0,eng ENG,GK,30-284,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
14,14 Players,,,,,990,28,18,16,9,3,5,15,33.3,10,7,0,7,9,37,19,0
