,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Jamie Vardy,9.0,eng ENG,FW,34-224,80,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,1,0,11,15,73.3,0,8,0,0,0
1,Kelechi Iheanacho,14.0,ng NGA,FW,24-324,10,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,6,6,100.0,0,2,0,0,0
2,Harvey Barnes,7.0,eng ENG,LW,23-257,63,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,1,0,17,23,73.9,0,23,6,4,1
3,Patson Daka,29.0,zm ZAM,LW,22-318,27,0,0,0,0,0,0,0,0,3,1,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,2,0,0,0
4,Ayoze Pérez,17.0,es ESP,RW,28-025,39,0,0,0,0,1,0,0,1,17,0,0,0,0.1,0.1,0.1,2,0,12,15,80.0,1,17,1,2,1
5,James Maddison,10.0,eng ENG,AM,24-273,80,0,0,0,0,1,0,0,0,40,2,2,1,0.0,0.0,0.1,2,0,23,29,79.3,4,22,3,2,1
6,Boubakary Soumaré,42.0,fr FRA,AM,22-177,10,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,5,1,1,1
7,Wilfred Ndidi,25.0,ng NGA,DM,24-250,90,0,0,0,0,0,0,0,0,66,3,3,3,0.0,0.0,0.0,0,0,46,55,83.6,2,40,1,0,0
8,Youri Tielemans,8.0,be BEL,DM,24-108,90,1,0,0,0,2,1,0,0,58,0,1,1,0.3,0.3,0.0,2,1,41,51,80.4,8,46,0,1,0
9,Luke Thomas,33.0,eng ENG,LB,20-074,90,0,0,0,0,0,0,0,0,73,2,5,0,0.0,0.0,0.0,0,0,50,58,86.2,4,41,0,1,0
10,Çağlar Söyüncü,4.0,tr TUR,CB,25-092,90,0,0,0,0,0,0,0,0,120,1,1,1,0.0,0.0,0.0,0,0,91,106,85.8,1,90,0,0,0
11,Daniel Amartey,18.0,gh GHA,CB,26-245,90,0,0,0,0,0,0,0,0,93,0,1,1,0.0,0.0,0.0,0,0,80,87,92.0,5,74,0,0,0
12,Ricardo Pereira,21.0,pt POR,RB,27-321,90,0,0,0,0,1,0,1,0,57,4,1,0,0.1,0.1,0.0,1,0,32,41,78.0,4,28,1,1,1
13,Kasper Schmeichel,1.0,dk DEN,GK,34-291,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,30,38,78.9,0,19,0,0,0
14,14 Players,,,,,939,1,0,0,0,5,1,1,1,626,13,14,7,0.6,0.6,0.2,9,1,442,528,83.7,29,417,13,12,5
