,num,joueur
0,,Richard Kingson
1,,Luke Varney
2,,Marlon Harewood
3,,Ian Evatt
4,,Alex Baptiste
5,,Craig Cathcart
6,,Charlie Adam
7,,David Vaughan
8,,DJ Campbell
9,,Elliot Grandin
10,,David Carney
