,num,joueur
0,,Michel Vorm
1,,Pablo Hernández
2,,Luke Moore
3,,Leon Britton
4,,Ashley Williams
5,,Michu
6,,Àngel Rangel
7,,Nathan Dyer
8,,Ben Davies
9,,Jonathan de Guzmán
10,,Chico Flores
