,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Romelu Lukaku,9.0,be BEL,FW,24-105,90,0,0,0,2,1,0,0,0,0,0,0,0,1,7,5,58.3
1,Anthony Martial,11.0,fr FRA,LW,21-264,75,0,0,0,0,0,0,6,0,0,0,0,0,3,2,2,50.0
2,Jesse Lingard,14.0,eng ENG,RM,24-254,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,Juan Mata,8.0,es ESP,RW,29-120,66,0,0,0,0,1,1,3,0,0,0,0,0,3,0,0,
4,Marcus Rashford,19.0,eng ENG,"LM,RW,RM",19-299,24,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,100.0
5,Henrikh Mkhitaryan,22.0,am ARM,AM,28-217,73,1,0,0,1,1,0,4,2,1,0,0,0,5,1,6,14.3
6,Marouane Fellaini,27.0,be BEL,CM,29-277,17,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,33.3
7,Nemanja Matić,31.0,rs SRB,DM,29-025,90,0,0,0,1,1,0,0,2,3,0,0,0,8,2,2,50.0
8,Paul Pogba,6.0,fr FRA,"DM,CM",24-164,90,0,0,0,0,0,1,4,1,0,0,0,0,6,1,1,50.0
9,Daley Blind,17.0,nl NED,LB,27-170,90,0,0,0,2,1,0,10,2,1,0,0,0,6,3,3,50.0
10,Phil Jones,4.0,eng ENG,CB,25-186,90,0,0,0,0,0,0,0,1,0,0,0,0,7,2,1,66.7
11,Eric Bailly,3.0,ci CIV,CB,23-136,90,0,0,0,1,0,0,0,0,1,0,0,0,8,1,0,100.0
12,Antonio Valencia,25.0,ec ECU,RB,32-022,90,0,0,0,0,0,0,10,0,2,0,0,0,6,1,1,50.0
13,David de Gea,1.0,es ESP,GK,26-292,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
14,14 Players,,,,,990,1,0,0,8,6,2,38,8,8,0,0,0,59,22,23,48.9
