,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Harry Kane,10.0,eng ENG,FW,27-158,86,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0
1,Carlos Vinícius,45.0,br BRA,FW,25-283,4,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
2,Son Heung-min,7.0,kr KOR,"LW,RW",28-178,90,3,2,0,2,1,3,4,75.0,1,4,0,4,1,4,0,0
3,Steven Bergwijn,23.0,nl NED,"RW,LW",23-086,90,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,0,0
4,Tanguy Ndombele,28.0,fr FRA,AM,24-005,77,3,1,2,0,1,2,3,66.7,1,0,0,0,1,4,0,0
5,Lucas Moura,27.0,br BRA,AM,28-142,13,1,0,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0
6,Pierre Højbjerg,5.0,dk DEN,DM,25-150,90,5,4,3,2,0,4,5,80.0,1,4,2,2,2,7,1,0
7,Harry Winks,8.0,eng ENG,DM,24-335,75,2,2,2,0,0,0,3,0.0,3,2,1,1,3,5,3,0
8,Moussa Sissoko,17.0,fr FRA,DM,31-139,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
9,Ben Davies,33.0,wls WAL,LB,27-253,90,5,2,1,2,2,3,3,100.0,0,2,0,2,1,6,3,0
10,Eric Dier,15.0,eng ENG,CB,26-353,90,1,1,0,1,0,1,1,100.0,0,1,1,0,2,3,6,0
11,Toby Alderweireld,4.0,be BEL,CB,31-306,90,2,1,2,0,0,2,3,66.7,1,0,0,0,0,2,4,0
12,Matt Doherty,2.0,ie IRL,RB,28-352,89,1,1,1,0,0,0,1,0.0,1,2,0,2,0,1,4,0
13,Hugo Lloris,1.0,fr FRA,GK,34-007,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
14,14 Players,,,,,989,24,15,11,9,4,15,27,55.6,12,17,4,13,11,35,24,0
