,num,joueur
0,,William Gallas
1,,Aaron Lennon
2,,Tom Huddlestone
3,,Clint Dempsey
4,,Kyle Walker
5,,Emmanuel Adebayor
6,,Gareth Bale
7,,Jan Vertonghen
8,,Sandro
9,,
10,,Hugo Lloris
