,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Wilfried Zaha,11.0,ci CIV,FW,24-345,76,6,14,42.9,110,61,4,5,80.0,0,2,0.0,2,2,100.0,0,0.0,0.0,0,4,0,0,4
1,Ruben Loftus-Cheek,8.0,eng ENG,FW,21-271,14,6,8,75.0,90,57,4,5,80.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,0,1,0,1
2,Andros Townsend,10.0,eng ENG,FW,26-097,90,29,39,74.4,441,109,15,17,88.2,9,12,75.0,2,4,50.0,0,0.3,0.2,5,3,0,0,3
3,Jeffrey Schlupp,15.0,gh GHA,LM,24-302,90,24,35,68.6,389,111,10,16,62.5,13,16,81.3,1,2,50.0,0,0.1,0.0,1,2,1,0,2
4,Luka Milivojević,4.0,rs SRB,CM,26-197,90,22,27,81.5,391,210,9,11,81.8,10,11,90.9,3,5,60.0,0,0.0,0.0,0,1,0,0,1
5,Yohan Cabaye,7.0,fr FRA,CM,31-280,90,30,44,68.2,497,185,16,20,80.0,9,13,69.2,4,9,44.4,0,0.1,0.0,1,1,0,0,4
6,James McArthur,18.0,sct SCO,RM,30-014,87,32,38,84.2,394,139,21,22,95.5,6,6,100.0,2,6,33.3,0,0.0,0.0,0,3,1,0,4
7,Bakary Sako,26.0,ml MLI,RM,29-178,3,2,2,100.0,12,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
8,Patrick van Aanholt,3.0,nl NED,LB,27-053,90,33,44,75.0,598,245,17,19,89.5,12,18,66.7,4,6,66.7,0,0.0,0.0,0,1,0,0,2
9,Mamadou Sakho,12.0,fr FRA,CB,27-250,90,30,34,88.2,478,170,15,16,93.8,15,16,93.8,0,1,0.0,0,0.0,0.0,0,1,0,0,3
10,Scott Dann,6.0,eng ENG,CB,30-249,90,26,36,72.2,540,185,8,11,72.7,13,13,100.0,4,11,36.4,0,0.0,0.0,0,1,0,0,2
11,Joel Ward,2.0,eng ENG,RB,27-357,90,48,68,70.6,672,286,29,34,85.3,18,24,75.0,1,5,20.0,0,0.1,0.1,1,1,1,1,4
12,Julián Speroni,1.0,ar ARG,GK,38-156,90,6,26,23.1,242,221,0,0,,2,2,100.0,4,24,16.7,0,0.0,0.0,0,0,0,0,0
13,13 Players,,,,,990,294,415,70.8,4854,1979,150,178,84.3,108,134,80.6,28,76,36.8,0,0.5,0.4,8,18,4,1,30
