,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Mbaye Diagne,17.0,sn SEN,FW,29-187,90,12,22,54.5,127,11,8,14,57.1,2,4,50.0,0,0,,0,0.0,0.0,1,0,0,0,0
1,Matheus Pereira,12.0,pt POR,FW,24-363,90,27,37,73.0,427,155,10,12,83.3,13,16,81.3,2,7,28.6,0,0.2,0.2,2,2,1,0,4
2,Ainsley Maitland-Niles,30.0,eng ENG,"CM,DM",23-247,77,26,30,86.7,379,150,15,17,88.2,8,9,88.9,2,2,100.0,0,0.0,0.0,0,5,1,1,6
3,Callum Robinson,7.0,ie IRL,CM,26-090,13,1,2,50.0,10,6,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,1,0,0,0
4,Okay Yokuşlu,35.0,tr TUR,"CM,DM",27-055,90,31,39,79.5,548,163,15,18,83.3,11,13,84.6,4,6,66.7,0,0.0,0.0,0,2,0,0,4
5,Conor Gallagher,18.0,eng ENG,"RM,DM",21-086,90,28,35,80.0,422,116,17,19,89.5,7,8,87.5,3,7,42.9,0,0.1,0.0,1,2,1,0,7
6,Conor Townsend,14.0,eng ENG,"LB,WB",28-060,90,32,54,59.3,620,351,11,15,73.3,14,23,60.9,6,11,54.5,1,0.3,0.2,1,5,1,1,3
7,Darnell Furlong,2.0,eng ENG,"RB,WB",25-184,90,18,32,56.3,340,139,8,11,72.7,8,15,53.3,2,5,40.0,0,0.0,0.0,0,2,2,1,2
8,Dara O'Shea,27.0,ie IRL,CB,22-060,32,16,23,69.6,251,116,8,9,88.9,4,7,57.1,2,5,40.0,0,0.0,0.0,0,3,0,0,3
9,Matt Phillips,10.0,sct SCO,LM,30-051,58,11,15,73.3,164,23,6,7,85.7,5,6,83.3,0,1,0.0,0,0.4,0.2,1,0,0,0,1
10,Kyle Bartley,5.0,eng ENG,CB,29-346,90,25,30,83.3,378,224,11,13,84.6,9,11,81.8,2,3,66.7,0,0.0,0.0,0,2,0,0,1
11,Semi Ajayi,6.0,ng NGA,CB,27-175,90,23,30,76.7,544,291,10,12,83.3,8,10,80.0,5,7,71.4,0,0.0,0.0,1,4,0,0,3
12,Sam Johnstone,1.0,eng ENG,GK,28-039,90,20,38,52.6,697,571,2,2,100.0,6,7,85.7,12,29,41.4,0,0.0,0.0,0,0,0,0,0
13,13 Players,,,,,990,270,387,69.8,4907,2316,122,150,81.3,95,129,73.6,40,83,48.2,1,1.0,0.7,7,28,6,3,34
