,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Kai Havertz,29.0,de GER,FW,21-335,64,16,13,2,0,0,0,0,0,0,0,0,0,14,1,0
1,Olivier Giroud,18.0,fr FRA,FW,34-224,26,9,9,0,0,0,0,0,0,0,0,0,0,5,0,0
2,Christian Pulisic,10.0,us USA,"AM,RW",22-236,90,43,42,1,0,0,0,6,1,0,0,0,0,36,0,3
3,Mason Mount,19.0,eng ENG,"AM,CM,DM",22-122,90,60,52,7,0,0,0,9,0,7,5,2,0,48,1,0
4,Jorginho,5.0,it ITA,"CM,DM",29-143,90,97,97,0,0,0,0,0,0,0,0,0,0,84,0,1
5,Billy Gilmour,23.0,sct SCO,CM,19-335,45,56,56,0,0,1,1,1,0,0,0,0,0,49,0,0
6,Callum Hudson-Odoi,20.0,eng ENG,"AM,LW",20-186,45,34,32,1,0,0,0,4,1,0,0,0,0,27,1,0
7,Ben Chilwell,21.0,eng ENG,"WB,LB",24-142,90,65,58,7,0,0,0,2,7,0,0,0,0,50,0,2
8,Reece James,24.0,eng ENG,"WB,RB",21-155,90,89,75,13,1,0,0,8,10,2,0,2,0,78,1,2
9,Kurt Zouma,15.0,fr FRA,CB,26-197,90,110,108,2,2,0,1,0,0,0,0,0,0,102,0,0
10,Thiago Silva,6.0,br BRA,CB,36-232,90,92,90,2,2,0,0,0,0,0,0,0,0,85,0,0
11,César Azpilicueta,28.0,es ESP,CB,31-257,77,103,100,3,2,0,0,0,1,0,0,0,0,95,0,1
12,Hakim Ziyech,22.0,ma MAR,AM,28-054,13,14,14,0,0,0,0,2,0,0,0,0,0,11,0,0
13,Kepa Arrizabalaga,1.0,es ESP,GK,26-221,90,40,35,5,1,0,0,0,0,0,0,0,0,38,0,0
14,14 Players,,,,,990,828,781,43,8,1,2,32,20,9,5,4,0,722,4,9
