,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Callum Robinson,7.0,ie IRL,FW,25-230,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
1,Grady Diangana,11.0,cd COD,LM,22-153,70,3,2,3,0,0,2,3,66.7,1,0,0,0,1,4,1,0
2,Kyle Edwards,21.0,eng ENG,LM,22-215,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
3,Romaine Sawyers,19.0,kn SKN,CM,28-322,74,2,0,1,0,1,1,2,50.0,1,2,2,0,1,3,1,1
4,Sam Field,28.0,eng ENG,CM,22-134,16,2,2,1,1,0,0,0,,0,0,0,0,0,2,1,0
5,Jake Livermore,8.0,eng ENG,CM,30-310,90,2,0,0,1,1,0,0,,0,2,1,1,3,5,0,0
6,Matheus Pereira,12.0,pt POR,RM,24-137,70,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,2,0
7,Matt Phillips,10.0,sct SCO,RM,29-190,20,2,0,0,2,0,0,0,,0,0,0,0,0,2,0,0
8,Kieran Gibbs,3.0,eng ENG,LB,30-359,44,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0
9,Dara O'Shea,27.0,ie IRL,"LB,CB",21-199,90,6,2,4,2,0,4,5,80.0,1,2,0,2,0,6,7,0
10,Kyle Bartley,5.0,eng ENG,CB,29-120,90,1,0,1,0,0,1,2,50.0,1,3,2,1,1,2,5,0
11,Semi Ajayi,6.0,ng NGA,CB,26-315,90,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,4,0
12,Darnell Furlong,2.0,eng ENG,RB,24-324,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,2,0
13,Sam Johnstone,1.0,eng ENG,GK,27-178,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,944,18,6,10,6,2,8,15,53.3,7,10,5,5,12,30,25,1
