,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Callum Robinson,7.0,ie IRL,FW,25-230,90,26,20,6,0,0,0,0,0,0,0,0,0,22,0,0
1,Grady Diangana,11.0,cd COD,LM,22-153,70,22,22,0,0,0,0,0,0,0,0,0,0,20,0,1
2,Kyle Edwards,21.0,eng ENG,LM,22-215,20,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
3,Romaine Sawyers,19.0,kn SKN,CM,28-322,74,44,43,1,1,0,1,0,0,0,0,0,0,37,0,1
4,Sam Field,28.0,eng ENG,CM,22-134,16,3,2,0,0,0,0,0,0,0,0,0,0,2,1,0
5,Jake Livermore,8.0,eng ENG,CM,30-310,90,29,29,0,0,0,1,0,0,0,0,0,0,22,0,2
6,Matheus Pereira,12.0,pt POR,RM,24-137,70,26,24,2,1,0,0,1,0,1,0,0,1,20,0,3
7,Matt Phillips,10.0,sct SCO,RM,29-190,20,7,6,1,1,0,0,2,0,0,0,0,0,4,0,1
8,Kieran Gibbs,3.0,eng ENG,LB,30-359,44,33,31,2,0,0,0,0,2,0,0,0,0,27,0,0
9,Dara O'Shea,27.0,ie IRL,"LB,CB",21-199,90,46,41,5,0,0,2,0,5,0,0,0,0,35,0,1
10,Kyle Bartley,5.0,eng ENG,CB,29-120,90,23,23,0,0,0,0,0,0,0,0,0,0,21,0,0
11,Semi Ajayi,6.0,ng NGA,CB,26-315,90,22,21,1,1,0,0,0,0,0,0,0,0,19,0,0
12,Darnell Furlong,2.0,eng ENG,RB,24-324,90,27,26,1,0,0,0,3,1,0,0,0,0,16,0,0
13,Sam Johnstone,1.0,eng ENG,GK,27-178,90,31,18,13,5,0,0,0,0,0,0,0,0,18,0,0
14,14 Players,,,,,944,345,312,32,9,0,4,6,8,1,0,0,1,268,1,9
