,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Michail Antonio,9.0,jm JAM,FW,32-292,90,31,0,1,17,14,6,31,3,0,0.0,1,33.3,20,78,20,0,3,0,6,1,27,7
1,Pablo Fornals,8.0,es ESP,"LW,DM",26-326,75,51,1,8,25,19,3,51,1,0,0.0,1,100.0,24,150,78,3,3,2,2,0,34,4
2,Gianluca Scamacca,7.0,it ITA,DM,24-013,15,8,0,0,2,6,3,8,1,0,0.0,1,100.0,6,15,0,0,0,0,1,1,8,1
3,Jarrod Bowen,20.0,eng ENG,RW,26-025,90,36,0,1,17,19,3,36,3,2,66.7,1,33.3,20,172,66,2,1,1,3,1,21,10
4,Lucas Paquetá,11.0,br BRA,"LM,AM",25-140,90,60,3,10,37,14,2,60,4,2,50.0,2,50.0,34,127,39,1,0,0,0,2,38,1
5,Declan Rice,41.0,eng ENG,"CM,DM",24-000,90,72,5,13,50,12,2,72,1,1,100.0,0,0.0,41,218,96,1,2,0,1,0,44,1
6,Tomáš Souček,28.0,cz CZE,RM,27-321,59,21,2,5,7,9,4,21,1,0,0.0,1,100.0,6,7,5,0,0,0,1,0,11,4
7,Saïd Benrahma,22.0,dz ALG,LW,27-157,31,29,2,4,12,13,2,29,2,2,100.0,0,0.0,19,130,58,2,2,1,2,2,24,12
8,Aaron Cresswell,3.0,eng ENG,LB,33-030,90,75,3,20,32,23,1,75,0,0,,0,,36,113,47,1,2,0,1,0,43,3
9,Angelo Ogbonna,21.0,it ITA,CB,34-236,90,35,4,18,16,1,0,35,0,0,,0,,16,61,6,0,0,0,0,1,11,0
10,Nayef Aguerd,27.0,ma MAR,CB,26-290,90,43,9,21,21,1,0,43,0,0,,0,,22,91,57,0,0,0,0,0,24,0
11,Vladimír Coufal,5.0,cz CZE,RB,30-145,90,53,3,15,19,19,2,53,0,0,,0,,22,162,103,4,2,0,1,0,21,1
12,Łukasz Fabiański,1.0,pl POL,GK,37-271,90,19,13,19,0,0,0,19,0,0,,0,,8,54,43,0,0,0,0,0,5,0
13,13 Players,,,,,990,533,45,135,255,150,28,533,16,7,43.8,7,43.8,274,1378,618,14,15,4,18,8,311,44
