,num,joueur
0,,Sebastian Larsson
1,,Nicklas Bendtner
2,,Jack Colback
3,,Ji Dong-won
4,,Wes Brown
5,,Lee Cattermole
6,,Stéphane Sessègnon
7,,Phil Bardsley
8,,John O'Shea
9,,
10,,Trevor Carson
