,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Carlos Alcaraz,26.0,ar ARG,"FW,AM,CM",20-148,90,33,1,3,16,14,2,33,2,1,50.0,1,50.0,22,86,41,1,2,0,4,3,27,4
1,Theo Walcott,32.0,eng ENG,"FW,AM",34-042,60,21,1,4,6,11,2,21,3,1,33.3,1,33.3,12,67,15,1,0,0,2,0,14,4
2,Che Adams,10.0,sct SCO,"FW,AM",26-288,30,18,0,0,9,9,2,18,0,0,,0,,11,24,9,0,1,0,1,1,19,8
3,Adam Armstrong,9.0,eng ENG,"LM,FW",26-076,75,27,0,5,9,14,3,27,8,4,50.0,3,37.5,15,147,56,1,3,0,2,2,18,7
4,Kamaldeen Sulemana,20.0,gh GHA,CM,21-071,15,6,0,0,2,4,0,6,0,0,,0,,5,26,14,1,0,0,0,0,5,3
5,Roméo Lavia,45.0,be BEL,CM,19-111,90,53,1,11,32,10,1,53,2,1,50.0,0,0.0,33,175,76,1,0,0,1,2,35,1
6,James Ward-Prowse,8.0,eng ENG,CM,28-177,45,42,1,9,26,7,0,42,0,0,,0,,28,68,16,0,0,0,0,0,28,0
7,Lyanco,4.0,br BRA,CB,26-085,45,45,5,17,20,8,0,45,2,2,100.0,0,0.0,31,130,61,2,0,0,0,0,32,2
8,Mohamed Elyounoussi,24.0,no NOR,"RM,WB",28-266,60,34,5,10,14,11,0,34,2,1,50.0,1,50.0,17,89,37,1,2,0,0,1,17,1
9,Stuart Armstrong,17.0,sct SCO,AM,31-028,30,40,1,5,18,17,2,40,2,2,100.0,0,0.0,21,142,103,4,1,2,0,1,26,3
10,Romain Perraud,15.0,fr FRA,LB,25-217,35,23,2,13,5,5,2,23,0,0,,0,,12,33,18,1,0,0,1,0,11,1
11,Ainsley Maitland-Niles,3.0,eng ENG,"WB,CM,RB",25-241,55,48,1,15,15,18,2,48,2,2,100.0,0,0.0,27,119,53,1,1,0,3,0,35,10
12,Duje Ćaleta-Car,6.0,hr CRO,CB,26-222,90,90,15,39,50,2,1,90,2,2,100.0,0,0.0,62,230,169,2,0,0,0,1,64,0
13,Jan Bednarek,35.0,pl POL,CB,27-015,90,70,13,36,34,0,0,70,0,0,,0,,41,136,80,0,0,0,0,0,40,0
14,Kyle Walker-Peters,2.0,eng ENG,"WB,RB,LB",26-014,90,81,3,19,35,27,2,81,3,1,33.3,2,66.7,37,147,87,3,2,1,1,2,40,5
15,Alex McCarthy,1.0,eng ENG,GK,33-145,90,47,35,47,0,0,0,47,0,0,,0,,32,47,22,0,0,0,0,0,28,0
16,16 Players,,,,,990,678,84,233,291,157,19,678,28,17,60.7,8,28.6,406,1666,857,19,12,3,15,13,439,49
