,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
0,2018-08-11,12:30 ,Premier League,Matchweek 1,Sat,Home,L,1,2,Tottenham,1.0,2.0,42,"51,749",Jamaal Lascelles,4-4-1-1,Martin Atkinson,https://fbref.com/en/matches/dce15e01/Newcastle-United-Tottenham-Hotspur-August-11-2018-Premier-League,
1,2018-08-18,12:30 ,Premier League,Matchweek 2,Sat,Away,D,0,0,Cardiff City,1.6,0.9,49,"30,720",Jamaal Lascelles,4-4-1-1,Craig Pawson,https://fbref.com/en/matches/8b9218b2/Cardiff-City-Newcastle-United-August-18-2018-Premier-League,
2,2018-08-26,16:00 ,Premier League,Matchweek 3,Sun,Home,L,1,2,Chelsea,0.2,1.5,20,"51,791",Paul Dummett,5-4-1,Paul Tierney,https://fbref.com/en/matches/e8521900/Newcastle-United-Chelsea-August-26-2018-Premier-League,
4,2018-09-01,17:30 ,Premier League,Matchweek 4,Sat,Away,L,1,2,Manchester City,0.5,2.0,22,"53,946",Jamaal Lascelles,5-4-1,Kevin Friend,https://fbref.com/en/matches/f74a4680/Manchester-City-Newcastle-United-September-1-2018-Premier-League,
5,2018-09-15,15:00 ,Premier League,Matchweek 5,Sat,Home,L,1,2,Arsenal,0.4,1.0,37,"52,165",Jamaal Lascelles,4-4-1-1,Lee Probert,https://fbref.com/en/matches/b53e182d/Newcastle-United-Arsenal-September-15-2018-Premier-League,
6,2018-09-22,15:00 ,Premier League,Matchweek 6,Sat,Away,D,0,0,Crystal Palace,0.2,0.9,39,"25,679",Jamaal Lascelles,4-4-1-1,Andre Marriner,https://fbref.com/en/matches/0cfd5c85/Crystal-Palace-Newcastle-United-September-22-2018-Premier-League,
7,2018-09-29,15:00 ,Premier League,Matchweek 7,Sat,Home,L,0,2,Leicester City,0.4,1.3,41,"51,523",Jamaal Lascelles,4-4-1-1,Simon Hooper,https://fbref.com/en/matches/0fe30564/Newcastle-United-Leicester-City-September-29-2018-Premier-League,
8,2018-10-06,17:30 ,Premier League,Matchweek 8,Sat,Away,L,2,3,Manchester Utd,1.6,1.9,28,"74,519",Jamaal Lascelles,4-4-1-1,Anthony Taylor,https://fbref.com/en/matches/1c869de5/Manchester-United-Newcastle-United-October-6-2018-Premier-League,
9,2018-10-20,15:00 ,Premier League,Matchweek 9,Sat,Home,L,0,1,Brighton,1.8,0.8,67,"50,329",Jamaal Lascelles,4-4-1-1,Andre Marriner,https://fbref.com/en/matches/a30672ee/Newcastle-United-Brighton-and-Hove-Albion-October-20-2018-Premier-League,
10,2018-10-27,15:00 ,Premier League,Matchweek 10,Sat,Away,D,0,0,Southampton,0.4,1.1,50,"30,736",Jamaal Lascelles,4-4-1-1,Chris Kavanagh,https://fbref.com/en/matches/4e9ca23b/Southampton-Newcastle-United-October-27-2018-Premier-League,
11,2018-11-03,15:00 ,Premier League,Matchweek 11,Sat,Home,W,1,0,Watford,0.5,2.0,42,"49,157",Jamaal Lascelles,4-4-1-1,Craig Pawson,https://fbref.com/en/matches/b8e33f68/Newcastle-United-Watford-November-3-2018-Premier-League,
12,2018-11-10,15:00 ,Premier League,Matchweek 12,Sat,Home,W,2,1,Bournemouth,2.2,1.6,40,"49,266",Paul Dummett,4-4-1-1,Lee Probert,https://fbref.com/en/matches/1c2533bb/Newcastle-United-Bournemouth-November-10-2018-Premier-League,
13,2018-11-26,20:30 ,Premier League,Matchweek 13,Mon,Away,W,2,1,Burnley,1.6,1.8,43,"20,628",Ciaran Clark,5-4-1,Anthony Taylor,https://fbref.com/en/matches/11494d52/Burnley-Newcastle-United-November-26-2018-Premier-League,
14,2018-12-01,15:00 ,Premier League,Matchweek 14,Sat,Home,L,0,3,West Ham,1.0,2.5,59,"51,853",Federico Fernández,4-4-1-1,Paul Tierney,https://fbref.com/en/matches/4e78a620/Newcastle-United-West-Ham-United-December-1-2018-Premier-League,
15,2018-12-05,19:45 ,Premier League,Matchweek 15,Wed,Away,D,1,1,Everton,1.5,1.8,25,"39,350",Jamaal Lascelles,5-4-1,Lee Mason,https://fbref.com/en/matches/eda94231/Everton-Newcastle-United-December-5-2018-Premier-League,
16,2018-12-09,16:00 ,Premier League,Matchweek 16,Sun,Home,L,1,2,Wolves,0.6,1.8,51,"50,223",Jamaal Lascelles,3-5-1-1,Mike Dean,https://fbref.com/en/matches/3fabd313/Newcastle-United-Wolverhampton-Wanderers-December-9-2018-Premier-League,
17,2018-12-15,15:00 ,Premier League,Matchweek 17,Sat,Away,W,1,0,Huddersfield,0.6,0.8,28,"24,036",Jamaal Lascelles,3-5-1-1,Anthony Taylor,https://fbref.com/en/matches/afb65f17/Huddersfield-Town-Newcastle-United-December-15-2018-Premier-League,
18,2018-12-22,15:00 ,Premier League,Matchweek 18,Sat,Home,D,0,0,Fulham,0.4,0.2,53,"51,237",Jamaal Lascelles,5-4-1,Martin Atkinson,https://fbref.com/en/matches/ee7f6109/Newcastle-United-Fulham-December-22-2018-Premier-League,
19,2018-12-26,15:00 ,Premier League,Matchweek 19,Wed,Away,L,0,4,Liverpool,0.5,2.9,26,"53,318",Jamaal Lascelles,5-3-2,Graham Scott,https://fbref.com/en/matches/3d252639/Liverpool-Newcastle-United-December-26-2018-Premier-League,
20,2018-12-29,15:00 ,Premier League,Matchweek 20,Sat,Away,D,1,1,Watford,0.7,1.3,37,"20,336",Jamaal Lascelles,5-4-1,Roger East,https://fbref.com/en/matches/06693984/Watford-Newcastle-United-December-29-2018-Premier-League,
21,2019-01-02,20:00 ,Premier League,Matchweek 21,Wed,Home,L,0,2,Manchester Utd,0.7,2.6,36,"52,217",Jamaal Lascelles,5-4-1,Andre Marriner,https://fbref.com/en/matches/412fe1c7/Newcastle-United-Manchester-United-January-2-2019-Premier-League,
23,2019-01-12,17:30 ,Premier League,Matchweek 22,Sat,Away,L,1,2,Chelsea,0.5,1.3,35,"40,491",Jamaal Lascelles,5-4-1,Chris Kavanagh,https://fbref.com/en/matches/18b60e11/Chelsea-Newcastle-United-January-12-2019-Premier-League,
25,2019-01-19,15:00 ,Premier League,Matchweek 23,Sat,Home,W,3,0,Cardiff City,2.0,0.3,54,"49,864",Jamaal Lascelles,5-4-1,Stuart Attwell,https://fbref.com/en/matches/79bd2498/Newcastle-United-Cardiff-City-January-19-2019-Premier-League,
27,2019-01-29,20:00 ,Premier League,Matchweek 24,Tue,Home,W,2,1,Manchester City,1.1,1.4,25,"50,861",Jamaal Lascelles,5-4-1,Paul Tierney,https://fbref.com/en/matches/d705415d/Newcastle-United-Manchester-City-January-29-2019-Premier-League,
28,2019-02-02,12:30 ,Premier League,Matchweek 25,Sat,Away,L,0,1,Tottenham,0.4,2.2,29,"41,219",Jamaal Lascelles,5-4-1,Andre Marriner,https://fbref.com/en/matches/4c76b26c/Tottenham-Hotspur-Newcastle-United-February-2-2019-Premier-League,
29,2019-02-11,20:00 ,Premier League,Matchweek 26,Mon,Away,D,1,1,Wolves,0.4,2.3,41,"30,687",Jamaal Lascelles,3-5-1-1,Graham Scott,https://fbref.com/en/matches/c3bbcee6/Wolverhampton-Wanderers-Newcastle-United-February-11-2019-Premier-League,
30,2019-02-23,15:00 ,Premier League,Matchweek 27,Sat,Home,W,2,0,Huddersfield,2.8,0.2,54,"52,174",Jamaal Lascelles,5-4-1,Kevin Friend,https://fbref.com/en/matches/fc5c6132/Newcastle-United-Huddersfield-Town-February-23-2019-Premier-League,
31,2019-02-26,20:00 ,Premier League,Matchweek 28,Tue,Home,W,2,0,Burnley,1.4,1.6,54,"48,323",Jamaal Lascelles,5-4-1,Craig Pawson,https://fbref.com/en/matches/09bb5985/Newcastle-United-Burnley-February-26-2019-Premier-League,
32,2019-03-02,17:30 ,Premier League,Matchweek 29,Sat,Away,L,0,2,West Ham,1.1,2.0,44,"59,910",Jamaal Lascelles,5-4-1,Chris Kavanagh,https://fbref.com/en/matches/7d4fcb12/West-Ham-United-Newcastle-United-March-2-2019-Premier-League,
33,2019-03-09,15:00 ,Premier League,Matchweek 30,Sat,Home,W,3,2,Everton,2.4,1.1,45,"52,242",Jamaal Lascelles,3-4-3,Lee Mason,https://fbref.com/en/matches/09e7b1a1/Newcastle-United-Everton-March-9-2019-Premier-League,
34,2019-03-16,15:00 ,Premier League,Matchweek 31,Sat,Away,D,2,2,Bournemouth,1.1,1.3,51,"10,625",Paul Dummett,5-4-1,Mike Dean,https://fbref.com/en/matches/a27275d9/Bournemouth-Newcastle-United-March-16-2019-Premier-League,
