,num,joueur
0,,Robin van Persie
1,,Adnan Januzaj
2,,Patrice Evra
3,,Marouane Fellaini
4,,Rafael
5,,Michael Carrick
6,,Chris Smalling
7,,Phil Jones
8,,Wayne Rooney
9,,
10,,Anders Lindegaard
