,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Anthony Martial,9.0,fr FRA,"FW,LW",25-015,90,44,1,5,16,25,8,44,8,7,87.5,1,12.5,33,245,94,1,3,0,2,4,39,8
1,Marcus Rashford,10.0,eng ENG,LW,23-050,70,43,2,4,13,26,5,43,7,5,71.4,2,28.6,25,212,140,5,4,2,0,0,31,10
2,Edinson Cavani,7.0,uy URU,FW,33-310,20,10,1,2,4,4,1,10,0,0,,0,,4,87,8,1,0,1,0,0,7,1
3,Daniel James,21.0,wls WAL,RW,23-040,90,34,2,7,14,14,2,34,1,1,100.0,0,0.0,13,191,147,5,3,1,2,1,18,3
4,Bruno Fernandes,18.0,pt POR,AM,26-103,70,52,5,12,17,23,3,51,0,0,,0,,23,120,66,1,0,0,1,0,28,5
5,Donny van de Beek,34.0,nl NED,AM,23-246,20,10,1,3,7,1,0,10,1,1,100.0,0,0.0,4,42,25,1,1,0,1,0,5,1
6,Fred,17.0,br BRA,DM,27-290,90,60,3,18,28,15,2,60,2,2,100.0,0,0.0,37,278,130,3,2,1,0,2,38,2
7,Scott McTominay,39.0,sct SCO,DM,24-012,90,42,7,16,16,13,2,42,3,2,66.7,1,33.3,28,268,172,6,4,1,1,0,27,4
8,Luke Shaw,23.0,eng ENG,LB,25-161,59,37,3,11,15,12,0,37,1,0,0.0,1,100.0,11,114,90,2,1,0,1,0,9,0
9,Alex Telles,27.0,br BRA,LB,28-005,31,19,1,5,5,10,1,19,1,0,0.0,1,100.0,6,46,31,1,0,0,0,1,8,1
10,Harry Maguire,5.0,eng ENG,CB,27-290,90,38,9,20,10,8,4,38,0,0,,0,,18,140,101,0,0,0,1,0,19,0
11,Victor Lindelöf,2.0,se SWE,CB,26-156,90,46,12,33,11,2,1,46,1,0,0.0,1,100.0,22,162,133,0,0,0,1,1,28,0
12,Aaron Wan-Bissaka,29.0,eng ENG,RB,23-024,90,61,9,35,21,5,0,61,1,1,100.0,0,0.0,19,139,73,2,0,0,0,0,24,1
13,David de Gea,1.0,es ESP,GK,30-043,90,32,29,32,0,0,0,32,0,0,,0,,11,48,14,0,0,0,0,0,9,0
14,14 Players,,,,,990,528,85,203,177,158,29,527,26,19,73.1,7,26.9,254,2092,1224,28,18,6,10,9,290,36
