,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Patrick Bamford,9.0,eng ENG,FW,27-148,90,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,2,0
1,Jack Harrison,22.0,eng ENG,"LM,CM",24-072,90,3,2,1,2,0,1,2,50.0,1,2,0,2,0,3,0,0
2,Stuart Dallas,15.0,nir NIR,"CM,LB",29-287,90,1,0,1,0,0,1,4,25.0,3,0,0,0,2,3,2,0
3,Rodrigo,20.0,es ESP,CM,29-331,20,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
4,Mateusz Klich,43.0,pl POL,CM,30-232,70,2,2,1,1,0,2,2,100.0,0,0,0,0,0,2,0,0
5,Raphinha,18.0,br BRA,RM,24-048,79,3,3,2,1,0,2,3,66.7,1,0,0,0,2,5,0,0
6,Hélder Costa,17.0,ao ANG,RM,27-019,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
7,Kalvin Phillips,23.0,eng ENG,DM,25-060,90,0,0,0,0,0,0,2,0.0,2,1,0,1,2,2,2,0
8,Ezgjan Alioski,10.0,mk MKD,"LB,LM",28-354,90,5,1,2,3,0,3,5,60.0,2,1,0,1,2,7,4,0
9,Liam Cooper,6.0,sct SCO,CB,29-154,90,4,3,2,2,0,4,6,66.7,2,5,4,1,6,10,2,0
10,Pascal Struijk,21.0,nl NED,CB,21-173,90,2,1,1,1,0,1,1,100.0,0,2,1,1,4,6,5,0
11,Luke Ayling,2.0,eng ENG,RB,29-159,90,7,4,2,4,1,5,5,100.0,0,1,1,0,0,7,4,0
12,Illan Meslier,1.0,fr FRA,GK,20-335,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
13,13 Players,,,,,990,27,16,12,14,1,19,31,61.3,12,14,6,8,19,46,21,0
