,num,joueur
0,,Stephen Ward
1,,Stephen Hunt
2,,Karl Henry
3,,Jamie O'Hara
4,,Christophe Berra
5,,David Edwards
6,,Richard Stearman
7,,Kevin Doyle
8,,Roger Johnson
9,,
10,,Dorus de Vries
