,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Andre Gray,18.0,jm JAM,FW,27-102,54,16,0,0,6,10,4,16,2,0,0.0,2,100.0,13,54,15,2,0,1,1,1,13,6
1,Isaac Success,10.0,ng NGA,"FW,RM",22-272,36,13,0,1,6,7,0,13,0,0,,0,,7,29,7,0,1,0,0,0,8,3
2,Troy Deeney,9.0,eng ENG,FW,30-099,90,32,2,3,12,17,5,32,0,0,,0,,13,29,15,1,0,1,2,0,25,5
3,Roberto Pereyra,37.0,ar ARG,"AM,LM,RM",27-272,73,43,2,5,29,10,3,43,1,1,100.0,0,0.0,28,174,93,2,0,1,3,0,30,5
4,Gerard Deulofeu,7.0,es ESP,LM,24-207,17,9,0,1,3,5,0,9,0,0,,0,,6,14,2,0,0,0,0,0,6,3
5,Will Hughes,19.0,eng ENG,"AM,RM",23-172,54,30,1,4,20,7,0,30,2,1,50.0,1,50.0,19,105,37,0,1,0,1,0,19,1
6,Adrian Mariappa,6.0,jm JAM,CB,32-003,36,26,2,10,13,3,0,26,0,0,,0,,11,29,5,0,0,0,0,0,17,0
7,Abdoulaye Doucouré,16.0,ml MLI,"CM,DM,LM",25-278,90,52,1,8,29,15,3,52,0,0,,0,,33,130,53,1,1,1,0,0,32,2
8,Étienne Capoue,29.0,fr FRA,"CM,DM,CB",30-087,90,59,2,13,34,14,2,59,2,1,50.0,1,50.0,31,117,48,1,2,0,1,0,29,0
9,José Holebas,25.0,gr GRE,LB,34-101,90,71,2,13,24,34,0,71,2,0,0.0,2,100.0,21,132,44,1,0,0,0,2,24,3
10,Christian Kabasele,27.0,be BEL,CB,27-224,31,24,0,11,13,0,0,24,0,0,,0,,16,80,26,0,0,0,0,0,18,0
11,Craig Cathcart,15.0,nir NIR,CB,29-242,90,57,3,15,37,5,3,57,0,0,,0,,33,112,52,0,0,0,0,0,37,0
12,Kiko Femenía,21.0,es ESP,RB,27-246,90,53,3,11,21,21,3,53,0,0,,0,,31,114,33,1,0,0,0,0,30,4
13,Ben Foster,26.0,eng ENG,GK,35-186,90,35,23,34,1,0,0,35,0,0,,0,,18,90,68,0,0,0,0,0,16,0
14,14 Players,,,,,931,520,41,129,248,148,23,520,9,3,33.3,6,66.7,280,1209,498,9,5,4,8,3,304,32
