,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
0,Roque Santa Cruz,,py PAR,FW,29-194,65,0,0,0,,,,0,0,,,,,,,0,,
1,Nikola Kalinić,,hr CRO,FW,23-052,25,1,0,0,,,,0,0,,,,,,,0,,
2,Morten Gamst Pedersen,,no NOR,"FW,MF",29-171,90,0,0,0,,,,0,0,,,,,,,0,,
3,Keith Andrews,,ie IRL,MF,30-166,78,0,0,0,,,,0,0,,,,,,,0,,
4,Steven Nzonzi,,fr FRA,MF,22-073,12,0,0,0,,,,0,0,,,,,,,0,,
5,Jermaine Jones,,us USA,MF,29-115,90,0,0,0,,,,1,0,,,,,,,0,,
6,Brett Emerton,,au AUS,"DF,MF",32-004,90,0,1,0,,,,0,0,,,,,,,0,,
7,Vince Grella,,au AUS,MF,31-144,65,0,0,0,,,,1,0,,,,,,,0,,
8,Jason Roberts,,gd GRN,FW,33-032,25,0,0,0,,,,0,0,,,,,,,0,,
9,Martin Olsson,,se SWE,"DF,MF",22-285,90,0,0,0,,,,0,0,,,,,,,0,,
10,Ryan Nelsen,,nz NZL,DF,33-131,89,0,0,0,,,,2,1,,,,,,,0,,
11,Grant Hanley,,sct SCO,DF,19-098,90,0,0,0,,,,0,0,,,,,,,1,,
12,Míchel Salgado,,es ESP,DF,35-127,90,0,0,0,,,,0,0,,,,,,,0,,
13,Paul Robinson,,eng ENG,GK,31-134,90,0,0,0,,,,0,0,,,,,,,0,,
14,14 Players,,,,,989,1,1,0,,,,4,1,,,,,,,1,,
