,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Richarlison,7.0,br BRA,"FW,LW",24-345,90,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0
1,Demarai Gray,11.0,jm JAM,LW,25-296,65,0,0,0,0,0,0,0,,0,1,0,1,2,2,2,0
2,Salomón Rondón,33.0,ve VEN,FW,32-216,25,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
3,Anthony Gordon,24.0,eng ENG,RW,21-055,90,0,0,0,0,0,0,0,,0,2,0,2,2,2,0,0
4,Alex Iwobi,17.0,ng NGA,"LM,RM",25-352,90,1,0,0,1,0,0,0,,0,3,0,3,0,1,0,0
5,Fabian Delph,8.0,eng ENG,CM,32-150,90,2,1,1,1,0,0,0,,0,8,5,3,1,3,0,0
6,Allan,6.0,br BRA,RM,31-102,57,1,1,0,1,0,0,3,0.0,3,0,0,0,1,2,0,0
7,Dele Alli,36.0,eng ENG,LM,26-009,33,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0
8,Vitaliy Mykolenko,19.0,ua UKR,LB,22-326,90,0,0,0,0,0,0,1,0.0,1,3,1,2,2,2,2,0
9,Ben Godfrey,22.0,eng ENG,CB,24-095,90,1,1,0,1,0,1,2,50.0,1,1,0,1,0,1,5,0
10,Yerry Mina,13.0,co COL,CB,27-209,90,3,2,3,0,0,3,3,100.0,0,1,1,0,1,4,3,0
11,Séamus Coleman,23.0,ie IRL,RB,33-191,90,4,3,3,1,0,3,3,100.0,0,2,0,2,2,6,1,0
12,Jordan Pickford,1.0,eng ENG,GK,28-044,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
13,13 Players,,,,,990,14,9,8,6,0,8,14,57.1,6,22,7,15,13,27,13,0
