,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Gabriel Jesus,9.0,br BRA,FW,23-316,78,32,31,1,0,0,0,0,0,0,0,0,0,30,0,0
1,Riyad Mahrez,26.0,dz ALG,RW,29-358,12,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
2,Raheem Sterling,7.0,eng ENG,"LW,FW,RW",26-067,90,52,51,1,1,0,0,1,0,0,0,0,0,47,0,1
3,Phil Foden,47.0,eng ENG,"RW,LM",20-261,90,49,43,5,1,0,0,4,0,4,2,2,0,38,1,1
4,İlkay Gündoğan,8.0,de GER,LM,30-112,68,53,51,2,2,0,0,1,0,0,0,0,0,45,0,1
5,Ferrán Torres,21.0,es ESP,LW,20-350,22,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
6,Rodri,16.0,es ESP,CM,24-236,90,87,84,3,3,0,0,0,0,0,0,0,0,83,0,0
7,Bernardo Silva,20.0,pt POR,RM,26-187,90,67,66,1,1,0,0,2,0,0,0,0,0,60,0,2
8,Oleksandr Zinchenko,11.0,ua UKR,LB,24-060,90,111,106,5,2,0,0,0,3,0,0,0,0,104,0,0
9,Aymeric Laporte,14.0,es ESP,CB,26-262,90,74,73,1,0,0,0,0,0,0,0,0,0,66,0,0
10,John Stones,5.0,eng ENG,CB,26-261,90,71,71,0,0,0,0,0,0,0,0,0,0,65,0,0
11,João Cancelo,27.0,pt POR,RB,26-262,90,92,85,7,1,0,0,2,6,0,0,0,0,83,0,0
12,Ederson,31.0,br BRA,GK,27-180,90,27,25,2,0,0,0,0,0,0,0,0,0,24,0,0
13,13 Players,,,,,990,723,694,28,11,0,0,10,9,4,2,2,0,651,1,5
