,num,joueur
0,,DJ Campbell
1,,Sergei Kornilenko
2,,David Vaughan
3,,Craig Cathcart
4,,James Beattie
5,,Alex Baptiste
6,,Ian Evatt
7,,Ludovic Sylvestre
8,,Neal Eardley
9,,
10,,Mark Halstead
