,num,joueur
0,40,Álvaro Fernández
1,2,Dominic Thompson
2,5,Ethan Pinnock
3,8,Mathias Jensen
4,11,Yoane Wissa
5,15,Frank Onyeka
6,17,Ivan Toney
7,18,Pontus Jansson
8,26,Shandon Baptiste
9,29,Mads Bech Sørensen
10,30,Mads Roerslev
