,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Mbaye Diagne,17.0,sn SEN,FW,29-130,83,30,3,8,8,14,9,30,1,0,0.0,1,100.0,17,35,8,0,0,0,1,2,23,6
1,Hal Robson-Kanu,4.0,wls WAL,FW,31-290,7,2,0,0,1,1,1,2,0,0,,0,,1,10,0,0,0,0,0,1,2,1
2,Matt Phillips,10.0,sct SCO,LM,29-359,82,45,1,7,13,27,3,45,4,3,75.0,1,25.0,26,225,127,4,4,0,1,0,32,7
3,Karlan Grant,29.0,eng ENG,LM,23-170,8,4,0,0,0,4,0,4,0,0,,0,,2,12,4,0,0,0,0,0,3,0
4,Ainsley Maitland-Niles,30.0,eng ENG,CM,23-190,90,47,0,4,16,29,2,47,6,5,83.3,1,16.7,21,191,102,2,3,1,2,2,32,3
5,Conor Gallagher,18.0,eng ENG,CM,21-029,90,56,1,7,15,36,3,56,1,0,0.0,1,100.0,35,187,58,4,2,2,3,2,40,4
6,Matheus Pereira,12.0,pt POR,RM,24-306,90,71,1,8,17,46,4,71,3,2,66.7,1,33.3,38,225,96,4,1,1,2,1,49,10
7,Okay Yokuşlu,35.0,tr TUR,DM,26-363,90,67,5,18,34,15,0,67,2,2,100.0,0,0.0,24,63,20,0,0,0,3,0,31,0
8,Conor Townsend,14.0,eng ENG,LB,28-003,90,78,7,19,36,24,3,78,1,1,100.0,0,0.0,33,192,127,4,0,0,1,0,40,6
9,Kyle Bartley,5.0,eng ENG,CB,29-289,90,46,11,30,10,6,5,46,0,0,,0,,10,52,15,0,0,0,0,0,16,0
10,Dara O'Shea,27.0,ie IRL,CB,22-003,90,38,5,26,10,2,0,38,0,0,,0,,9,47,34,0,0,0,0,0,13,0
11,Darnell Furlong,2.0,eng ENG,RB,25-127,90,55,4,16,20,19,0,55,3,0,0.0,3,100.0,13,89,45,3,1,0,1,1,21,6
12,Sam Johnstone,1.0,eng ENG,GK,27-347,90,39,30,38,1,0,0,39,0,0,,0,,25,162,70,0,0,0,0,0,18,0
13,13 Players,,,,,990,578,68,181,181,223,30,578,21,13,61.9,8,38.1,254,1490,706,21,11,4,14,9,320,43
