,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Cody Gakpo,18.0,nl NED,"FW,LW,LM",23-337,90,44,0,2,15,28,6,44,1,0,0.0,0,0.0,21,98,39,4,2,3,2,2,31,12
1,Diogo Jota,20.0,pt POR,LW,26-126,59,27,4,8,12,7,3,27,0,0,,0,,10,32,1,0,0,0,3,2,16,3
2,Darwin Núñez,27.0,uy URU,"FW,LW",23-289,31,12,0,1,4,8,4,12,2,1,50.0,1,50.0,9,46,33,2,1,0,0,0,10,3
3,Mohamed Salah,11.0,eg EGY,RW,30-298,90,67,0,3,18,47,20,66,7,0,0.0,5,71.4,34,283,123,4,4,3,7,1,48,14
4,Curtis Jones,17.0,eng ENG,LM,22-069,59,40,1,7,19,14,3,40,2,1,50.0,1,50.0,24,137,51,2,1,3,3,4,28,4
5,Thiago Alcántara,6.0,es ESP,"LM,RM",31-363,31,32,0,5,20,7,0,32,0,0,,0,,15,72,45,0,0,0,1,1,24,1
6,Fabinho,3.0,br BRA,CM,29-168,77,44,2,9,27,8,0,44,1,1,100.0,0,0.0,19,100,30,1,0,0,0,1,36,2
7,Roberto Firmino,9.0,br BRA,"FW,CM",31-189,13,14,0,0,8,6,1,14,0,0,,0,,10,60,37,1,0,0,0,2,12,1
8,Jordan Henderson,14.0,eng ENG,"RM,CM",32-296,90,64,0,7,27,31,5,64,0,0,,0,,28,104,47,1,2,0,0,0,42,7
9,Andrew Robertson,26.0,sct SCO,LB,29-029,90,64,2,24,24,17,2,64,1,0,0.0,1,100.0,24,139,85,2,2,0,2,0,40,5
10,Virgil van Dijk,4.0,nl NED,CB,31-275,90,76,10,40,31,5,3,76,0,0,,0,,23,100,44,0,0,0,0,0,40,0
11,Ibrahima Konaté,5.0,fr FRA,CB,23-319,90,67,9,37,27,4,3,67,0,0,,0,,32,186,76,0,0,0,1,0,44,0
12,Trent Alexander-Arnold,66.0,eng ENG,RB,24-184,90,72,4,24,27,23,1,72,1,1,100.0,0,0.0,29,145,91,3,3,1,0,0,39,1
13,Alisson,1.0,br BRA,GK,30-189,90,63,47,62,1,0,0,63,0,0,,0,,37,204,116,0,0,0,0,0,42,0
14,14 Players,,,,,990,686,79,229,260,205,51,685,15,4,26.7,8,53.3,315,1706,818,20,15,10,19,13,452,53
