,num,joueur
0,,Petr Čech
1,,Gary Cahill
2,,Ashley Cole
3,,Eden Hazard
4,,Demba Ba
5,,Branislav Ivanović
6,,Oscar
7,,Ramires
8,,Juan Mata
9,,Frank Lampard
10,,John Terry
