,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Matěj Vydra,27.0,cz CZE,FW,28-295,90,1,1,0,0,1,0,0,,0,0,0,0,0,1,1,0
1,Jay Rodriguez,19.0,eng ENG,FW,31-206,80,5,3,0,4,1,3,3,100.0,0,2,0,2,0,5,2,0
2,Joel Mumbongo,46.0,se SWE,FW,22-042,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
3,Dwight McNeil,11.0,eng ENG,LM,21-090,90,2,1,0,2,0,0,0,,0,0,0,0,0,2,0,0
4,Ashley Westwood,18.0,eng ENG,CM,30-325,90,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0
5,Jack Cork,4.0,eng ENG,CM,31-240,90,1,1,0,1,0,0,3,0.0,3,0,0,0,0,1,3,0
6,Josh Brownhill,8.0,eng ENG,RM,25-063,90,2,1,0,1,1,1,2,50.0,1,0,0,0,2,4,3,0
7,Charlie Taylor,3.0,eng ENG,LB,27-155,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
8,Ben Mee,6.0,eng ENG,CB,31-152,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
9,James Tarkowski,5.0,eng ENG,CB,28-093,90,1,1,1,0,0,1,2,50.0,1,1,1,0,0,1,3,0
10,Matthew Lowton,2.0,eng ENG,RB,31-256,90,4,3,1,3,0,2,2,100.0,0,2,1,1,3,7,2,0
11,Nick Pope,1.0,eng ENG,GK,28-307,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
12,12 Players,,,,,990,17,12,2,12,3,8,14,57.1,6,5,2,3,5,22,19,0
