,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Roberto Firmino,9.0,br BRA,FW,26-081,90,47,1,5,18,24,6,47,2,1,50.0,1,50.0,25,175,41,2,1,1,3,3,32,11
1,Sadio Mané,19.0,sn SEN,LW,25-256,79,43,1,6,17,22,6,43,4,4,100.0,0,0.0,39,264,163,6,4,4,5,3,32,10
2,Georginio Wijnaldum,5.0,nl NED,CM,27-041,11,4,0,1,3,1,0,4,1,1,100.0,0,0.0,2,37,34,1,1,0,0,0,3,0
3,Mohamed Salah,11.0,eg EGY,"RW,AM",25-190,90,51,0,5,17,31,8,51,2,2,100.0,0,0.0,38,258,165,6,0,1,6,4,38,19
4,Philippe Coutinho,10.0,br BRA,AM,25-193,83,54,0,1,33,21,2,54,1,1,100.0,0,0.0,38,207,114,2,1,0,3,4,38,7
5,Alex Oxlade-Chamberlain,21.0,eng ENG,AM,24-129,7,8,0,2,2,4,0,8,0,0,,0,,4,5,1,0,0,0,0,1,4,0
6,Emre Can,23.0,de GER,"DM,CM",23-344,90,54,2,10,35,11,3,54,2,2,100.0,0,0.0,31,209,122,3,2,2,2,0,26,1
7,Jordan Henderson,14.0,eng ENG,DM,27-188,12,13,0,1,11,1,0,13,0,0,,0,,7,37,6,0,0,0,1,0,9,0
8,James Milner,7.0,eng ENG,"DM,WB",31-352,78,66,7,15,46,5,0,66,1,1,100.0,0,0.0,36,133,57,1,1,0,2,2,39,2
9,Andrew Robertson,26.0,sct SCO,"LB,WB",23-286,90,73,7,22,32,20,2,73,0,0,,0,,38,173,115,6,2,1,1,0,40,5
10,Ragnar Klavan,17.0,ee EST,CB,32-053,90,54,3,21,34,0,0,54,0,0,,0,,31,192,110,1,0,0,0,0,34,0
11,Dejan Lovren,6.0,hr CRO,CB,28-170,90,62,6,28,32,2,2,62,0,0,,0,,29,105,50,0,1,0,1,0,31,0
12,Joe Gomez,12.0,eng ENG,"RB,CB",20-213,90,57,4,18,34,6,0,57,1,1,100.0,0,0.0,18,99,66,2,1,0,0,0,18,1
13,Simon Mignolet,22.0,be BEL,GK,29-291,90,32,29,32,0,0,0,32,0,0,,0,,19,119,79,0,0,0,0,0,13,0
14,14 Players,,,,,990,618,60,167,314,148,29,618,14,13,92.9,1,7.1,355,2013,1123,30,14,9,24,17,357,56
