,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Raúl Jiménez,9.0,mx MEX,FW,32-023,90,21,15,6,0,0,1,0,0,0,0,0,0,15,0,1
1,Hwang Hee-chan,11.0,kr KOR,LW,27-122,66,17,17,0,0,0,0,0,0,0,0,0,0,14,0,0
2,Boubacar Traoré,6.0,ml MLI,LW,21-281,24,19,19,0,0,0,0,0,0,0,0,0,0,18,0,1
3,Adama Traoré,37.0,es ESP,RW,27-123,90,27,27,0,0,0,0,2,0,0,0,0,0,21,0,2
4,João Gomes,35.0,br BRA,LM,22-105,84,39,39,0,0,0,0,1,0,0,0,0,0,34,0,1
5,Joseph Hodge,59.0,ie IRL,LM,20-256,6,13,13,0,0,0,0,0,0,0,0,0,0,11,0,1
6,Mario Lemina,5.0,ga GAB,CM,29-269,90,58,58,0,0,0,0,0,0,0,0,0,0,56,0,0
7,Matheus Nunes,27.0,pt POR,RM,24-274,45,18,18,0,0,0,0,0,0,0,0,0,0,17,0,0
8,Rúben Neves,8.0,pt POR,RM,26-076,45,29,24,5,3,0,0,5,0,2,1,1,0,20,0,0
9,Hugo Bueno,64.0,es ESP,LB,20-252,45,21,14,7,2,0,0,3,3,2,0,2,0,16,0,1
10,Rayan Aït Nouri,3.0,dz ALG,LB,21-356,45,26,23,3,0,0,0,0,3,0,0,0,0,24,0,2
11,Max Kilman,23.0,eng ENG,CB,26-005,67,46,45,1,0,0,0,1,1,0,0,0,0,40,0,0
12,Toti Gomes,24.0,pt POR,CB,24-132,23,22,22,0,0,0,0,0,0,0,0,0,0,22,0,0
13,Nathan Collins,4.0,ie IRL,CB,22-028,90,45,45,0,0,0,1,0,0,0,0,0,0,41,0,1
14,Nélson Semedo,22.0,pt POR,RB,29-193,90,44,36,8,1,0,0,3,7,0,0,0,0,39,0,0
15,José Sá,1.0,pt POR,GK,30-131,90,23,16,7,2,0,0,0,0,0,0,0,0,16,0,0
16,16 Players,,,,,990,468,431,37,8,0,2,15,14,4,1,3,0,404,0,10
