,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Billy Sharp,10.0,eng ENG,FW,35-015,90,4,8,50.0,33,12,3,5,60.0,0,1,0.0,0,0,,0,0.4,0.2,1,0,1,0,1
1,Oliver McBurnie,9.0,sct SCO,FW,24-261,90,7,26,26.9,94,22,3,13,23.1,3,7,42.9,0,0,,0,0.0,0.0,0,1,0,0,1
2,John Fleck,4.0,sct SCO,CM,29-180,90,17,27,63.0,273,45,7,7,100.0,5,10,50.0,3,6,50.0,0,0.0,0.0,0,0,0,0,3
3,John Lundstram,7.0,eng ENG,CM,27-002,73,16,21,76.2,244,9,7,7,100.0,6,7,85.7,2,4,50.0,0,0.0,0.0,0,0,0,0,0
4,David McGoldrick,17.0,ie IRL,AM,33-083,17,7,8,87.5,108,0,4,4,100.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
5,Chris Basham,6.0,eng ENG,"CB,CM",32-215,50,9,11,81.8,183,36,5,7,71.4,1,1,100.0,3,3,100.0,0,0.0,0.0,0,0,0,0,0
6,Oliver Norwood,16.0,nir NIR,CM,29-314,40,20,28,71.4,365,90,8,8,100.0,9,12,75.0,2,5,40.0,0,0.0,0.0,0,1,2,1,2
7,Enda Stevens,3.0,ie IRL,WB,30-226,90,30,46,65.2,480,166,17,21,81.0,6,10,60.0,5,8,62.5,0,0.0,0.0,0,1,0,0,2
8,George Baldock,2.0,gr GRE,"WB,CB",27-348,90,16,26,61.5,205,46,7,8,87.5,8,14,57.1,0,2,0.0,0,0.0,0.0,0,0,0,0,3
9,Kean Bryan,29.0,eng ENG,CB,24-111,90,32,54,59.3,605,209,12,19,63.2,15,20,75.0,4,13,30.8,0,0.5,0.0,1,4,0,0,1
10,Phil Jagielka,15.0,eng ENG,CB,38-187,79,25,36,69.4,655,257,6,8,75.0,11,16,68.8,8,11,72.7,0,0.0,0.0,0,1,0,0,0
11,Jayden Bogle,20.0,eng ENG,WB,20-208,11,3,5,60.0,36,3,1,2,50.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
12,Ethan Ampadu,22.0,wls WAL,"CB,CM",20-159,90,29,35,82.9,610,204,10,11,90.9,10,13,76.9,8,10,80.0,0,0.0,0.0,0,2,0,0,3
13,Aaron Ramsdale,1.0,eng ENG,GK,22-282,90,18,36,50.0,854,743,1,1,100.0,6,6,100.0,11,29,37.9,0,0.0,0.0,0,2,0,0,0
14,14 Players,,,,,990,233,367,63.5,4745,1842,91,121,75.2,84,121,69.4,46,92,50.0,0,0.8,0.3,2,12,3,1,16
