,num,joueur
0,,Peter Whittingham
1,,Fábio
2,,Steven Caulker
3,,Wilfried Zaha
4,,Ben Turner
5,,Declan John
6,,Kenwyne Jones
7,,Kim Bo-kyung
8,,Gary Medel
9,,
10,,Joe Lewis
