,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Jordan Ayew,18.0,gh GHA,FW,26-239,90,39,0,2,14,23,4,39,4,3,75.0,1,25.0,27,175,66,3,1,2,5,4,31,11
1,Sam Clucas,17.0,eng ENG,"AM,LB",27-225,90,45,1,7,21,17,2,45,0,0,,0,,21,85,41,1,1,0,2,1,25,1
2,André Ayew,19.0,gh GHA,"AM,RW",28-142,90,32,1,3,18,11,1,32,2,2,100.0,0,0.0,18,65,25,0,3,1,2,2,25,3
3,Andy King,24.0,wls WAL,"CM,LM",29-191,81,45,0,11,26,9,0,45,0,0,,0,,21,85,31,0,0,0,0,0,24,0
4,Tom Carroll,14.0,eng ENG,LM,25-345,9,6,0,2,3,1,0,6,0,0,,0,,2,35,0,0,0,0,0,0,2,1
5,Ki Sung-yueng,4.0,kr KOR,CM,29-104,90,63,1,11,29,23,1,63,0,0,,0,,26,102,51,1,1,0,1,1,30,5
6,Martin Olsson,16.0,se SWE,WB,29-356,61,43,3,11,15,17,0,43,1,0,0.0,1,100.0,18,49,13,0,0,0,1,0,17,2
7,Tammy Abraham,10.0,eng ENG,"LW,WB",20-218,29,8,0,0,3,5,2,8,0,0,,0,,5,34,15,1,0,0,1,1,8,3
8,Connor Roberts,52.0,wls WAL,"WB,RB",22-227,90,61,1,11,24,27,0,61,0,0,,0,,32,112,51,1,1,0,0,0,37,2
9,Alfie Mawson,6.0,eng ENG,CB,24-109,90,64,7,38,23,4,2,64,3,3,100.0,0,0.0,32,135,66,1,2,0,2,0,31,1
10,Federico Fernández,33.0,ar ARG,CB,29-076,90,55,4,29,25,1,0,55,0,0,,0,,27,88,39,0,0,0,0,0,30,0
11,Kyle Naughton,26.0,eng ENG,CB,29-172,74,70,4,21,37,12,2,70,1,1,100.0,0,0.0,34,84,40,1,0,1,1,2,39,0
12,Luciano Narsingh,11.0,nl NED,"RM,CB",27-237,16,5,1,1,0,4,1,5,1,0,0.0,1,100.0,4,44,31,1,1,1,0,0,4,1
13,Łukasz Fabiański,1.0,pl POL,GK,33-020,90,40,30,40,0,0,0,40,0,0,,0,,25,169,101,0,0,0,0,0,15,0
14,14 Players,,,,,990,576,53,187,238,154,15,576,12,9,75.0,3,25.0,292,1262,570,10,10,5,15,11,318,30
