,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Oumar Niasse,29.0,sn SEN,FW,28-286,72,27,0,1,10,16,2,27,2,1,50.0,1,50.0,18,135,2,0,2,1,4,5,19,3
1,Kenneth Zohore,10.0,dk DEN,FW,24-363,18,9,0,0,4,5,1,9,0,0,,0,,3,30,0,0,0,0,0,0,5,1
2,Bobby Reid,14.0,jm JAM,"FW,LW",25-361,69,14,3,7,2,5,1,14,0,0,,0,,10,35,3,0,1,1,2,2,7,3
3,Nathaniel Mendez-Laing,19.0,gt GUA,"RM,LW",26-289,21,16,0,4,5,7,1,16,2,1,50.0,1,50.0,9,59,12,0,3,0,1,0,10,2
4,Joe Ralls,8.0,eng ENG,CM,25-109,90,50,2,16,13,21,2,50,1,1,100.0,0,0.0,20,88,52,0,0,0,1,0,19,2
5,Aron Gunnarsson,17.0,is ISL,CM,29-282,90,38,3,13,17,8,0,38,0,0,,0,,10,29,6,0,0,0,1,0,13,1
6,Harry Arter,7.0,ie IRL,CM,29-032,80,29,1,6,14,9,0,29,1,0,0.0,1,100.0,7,41,15,0,0,0,0,0,12,0
7,Kadeem Harris,23.0,eng ENG,LM,25-235,10,5,0,0,1,4,0,5,0,0,,0,,4,31,22,1,1,0,1,0,4,1
8,Joe Bennett,3.0,eng ENG,"LB,WB",28-307,90,41,3,16,18,7,0,41,0,0,,0,,16,95,44,2,0,0,0,1,16,3
9,Callum Paterson,13.0,sct SCO,"WB,RW,FW",24-108,90,37,1,2,14,21,9,37,0,0,,0,,11,57,35,1,2,0,1,0,29,3
10,Bruno Ecuele Manga,5.0,ga GAB,CB,30-197,90,29,11,19,10,1,0,29,1,1,100.0,0,0.0,8,56,40,0,1,0,0,1,6,0
11,Sol Bamba,22.0,ci CIV,CB,34-016,90,34,9,27,8,2,1,34,1,0,0.0,1,100.0,8,65,21,0,0,0,1,0,8,0
12,Lee Peltier,2.0,eng ENG,"RB,CB",32-049,90,43,6,15,17,11,1,43,0,0,,0,,10,29,6,0,0,0,0,0,12,1
13,Neil Etheridge,1.0,ph PHI,GK,28-356,90,34,24,33,1,0,0,34,0,0,,0,,9,66,43,0,0,0,0,0,14,0
14,14 Players,,,,,990,406,63,159,134,117,18,406,8,4,50.0,4,50.0,143,816,301,4,10,2,12,9,174,20
