,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Jamie Vardy,9.0,eng ENG,FW,33-330,90,17,14,2,0,0,1,1,0,0,0,0,0,12,1,1
1,James Maddison,10.0,eng ENG,AM,24-013,89,70,62,8,3,1,1,11,0,5,0,4,1,50,0,3
2,Dennis Praet,26.0,be BEL,AM,26-206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Ayoze Pérez,17.0,es ESP,AM,27-130,68,36,36,0,0,0,0,0,0,0,0,0,0,31,0,1
4,Kelechi Iheanacho,14.0,ng NGA,AM,24-064,22,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0
5,Nampalys Mendy,24.0,sn SEN,CM,28-166,68,56,55,1,1,0,0,0,0,0,0,0,0,54,0,1
6,Wilfred Ndidi,25.0,ng NGA,CM,23-356,22,17,16,1,1,0,0,0,0,0,0,0,0,15,0,0
7,Youri Tielemans,8.0,be BEL,CM,23-213,90,84,82,1,1,0,0,0,0,0,0,0,0,71,1,1
8,James Justin,2.0,eng ENG,WB,22-287,90,39,36,3,0,0,0,1,3,0,0,0,0,30,0,1
9,Marc Albrighton,11.0,eng ENG,WB,31-018,90,77,70,7,0,0,0,10,7,0,0,0,0,52,0,5
10,Christian Fuchs,28.0,at AUT,CB,34-243,90,101,90,10,3,0,0,4,7,0,0,0,0,81,1,3
11,Jonny Evans,6.0,nir NIR,CB,32-338,90,90,89,1,1,0,0,0,0,0,0,0,0,77,0,0
12,Wesley Fofana,3.0,fr FRA,CB,19-355,90,108,105,3,1,0,2,0,2,0,0,0,0,96,0,0
13,Kasper Schmeichel,1.0,dk DEN,GK,34-031,90,24,15,8,5,0,0,0,0,0,0,0,0,21,1,0
14,14 Players,,,,,990,729,680,45,16,1,4,27,19,5,0,4,1,599,4,16
