,num,joueur
0,,Tim Krul
1,,Mapou Yanga-Mbiwa
2,,Moussa Sissoko
3,,Vurnon Anita
4,,Loïc Rémy
5,,Davide Santon
6,,Mike Williamson
7,,Steven Taylor
8,,Yoan Gouffran
9,,Yohan Cabaye
10,,Cheick Tioté
