,num,joueur
0,,Ivan Klasnić
1,,David Wheater
2,,Kevin Davies
3,,Mark Davies
4,,Joe Riley
5,,Gary Cahill
6,,Paul Robinson
7,,Chris Eagles
8,,Fabrice Muamba
9,,
10,,Ádám Bogdán
