,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
18,2018-12-08,19:45 ,Premier League,Matchweek 16,Sat,Home,L,0,2,Tottenham,0.4,0.9,43,"31,957",Wes Morgan,4-3-3,Craig Pawson,https://fbref.com/en/matches/703d629f/Leicester-City-Tottenham-Hotspur-December-8-2018-Premier-League,
19,2018-12-15,15:00 ,Premier League,Matchweek 17,Sat,Away,L,0,1,Crystal Palace,1.0,0.5,56,"24,738",Wes Morgan,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/c63dd378/Crystal-Palace-Leicester-City-December-15-2018-Premier-League,
21,2018-12-22,15:00 ,Premier League,Matchweek 18,Sat,Away,W,1,0,Chelsea,0.5,2.4,28,"40,558",Wes Morgan,4-3-3,Lee Probert,https://fbref.com/en/matches/88800548/Chelsea-Leicester-City-December-22-2018-Premier-League,
22,2018-12-26,15:00 ,Premier League,Matchweek 19,Wed,Home,W,2,1,Manchester City,1.3,1.4,34,"32,090",Wes Morgan,4-3-3,Mike Dean,https://fbref.com/en/matches/56a793f1/Leicester-City-Manchester-City-December-26-2018-Premier-League,
23,2018-12-29,15:00 ,Premier League,Matchweek 20,Sat,Home,L,0,1,Cardiff City,1.8,0.6,62,"32,047",Kasper Schmeichel,4-2-3-1,Simon Hooper,https://fbref.com/en/matches/b815d126/Leicester-City-Cardiff-City-December-29-2018-Premier-League,
24,2019-01-01,12:30 ,Premier League,Matchweek 21,Tue,Away,W,1,0,Everton,0.6,1.0,41,"39,052",Kasper Schmeichel,4-3-3,Martin Atkinson,https://fbref.com/en/matches/6cbc15a7/Everton-Leicester-City-January-1-2019-Premier-League,
26,2019-01-12,15:00 ,Premier League,Matchweek 22,Sat,Home,L,1,2,Southampton,1.7,1.5,71,"31,491",Wes Morgan,4-3-3,Michael Oliver,https://fbref.com/en/matches/fd573a6a/Leicester-City-Southampton-January-12-2019-Premier-League,
27,2019-01-19,12:30 ,Premier League,Matchweek 23,Sat,Away,L,3,4,Wolves,1.9,1.9,54,"31,278",Wes Morgan,4-2-3-1,Chris Kavanagh,https://fbref.com/en/matches/0bc77d83/Wolverhampton-Wanderers-Leicester-City-January-19-2019-Premier-League,
28,2019-01-30,20:00 ,Premier League,Matchweek 24,Wed,Away,D,1,1,Liverpool,1.1,0.6,28,"53,092",Kasper Schmeichel,4-4-1-1,Martin Atkinson,https://fbref.com/en/matches/dd91dd3f/Liverpool-Leicester-City-January-30-2019-Premier-League,
29,2019-02-03,14:05 ,Premier League,Matchweek 25,Sun,Home,L,0,1,Manchester Utd,1.5,1.3,45,"32,148",Kasper Schmeichel,4-2-3-1,Mike Dean,https://fbref.com/en/matches/5877794a/Leicester-City-Manchester-United-February-3-2019-Premier-League,
30,2019-02-10,13:30 ,Premier League,Matchweek 26,Sun,Away,L,1,3,Tottenham,3.3,1.1,47,"44,154",Kasper Schmeichel,4-1-4-1,Michael Oliver,https://fbref.com/en/matches/b53789c9/Tottenham-Hotspur-Leicester-City-February-10-2019-Premier-League,
31,2019-02-23,17:30 ,Premier League,Matchweek 27,Sat,Home,L,1,4,Crystal Palace,1.2,1.7,64,"31,778",Kasper Schmeichel,4-3-3,Anthony Taylor,https://fbref.com/en/matches/7c5bc0fa/Leicester-City-Crystal-Palace-February-23-2019-Premier-League,
32,2019-02-26,19:45 ,Premier League,Matchweek 28,Tue,Home,W,2,1,Brighton,1.8,1.2,49,"30,558",Kasper Schmeichel,4-3-3,Lee Probert,https://fbref.com/en/matches/86908659/Leicester-City-Brighton-and-Hove-Albion-February-26-2019-Premier-League,
33,2019-03-03,12:00 ,Premier League,Matchweek 29,Sun,Away,L,1,2,Watford,0.9,0.8,61,"20,062",Wes Morgan,3-4-3,Jonathan Moss,https://fbref.com/en/matches/7c1b902f/Watford-Leicester-City-March-3-2019-Premier-League,
34,2019-03-09,15:00 ,Premier League,Matchweek 30,Sat,Home,W,3,1,Fulham,2.0,0.2,52,"32,017",Kasper Schmeichel,4-3-3,David Coote,https://fbref.com/en/matches/81a25590/Leicester-City-Fulham-March-9-2019-Premier-League,
35,2019-03-16,15:00 ,Premier League,Matchweek 31,Sat,Away,W,2,1,Burnley,0.9,1.0,38,"20,719",Kasper Schmeichel,4-1-4-1,Michael Oliver,https://fbref.com/en/matches/91a19d8e/Burnley-Leicester-City-March-16-2019-Premier-League,
36,2019-03-30,15:00 ,Premier League,Matchweek 32,Sat,Home,W,2,0,Bournemouth,1.3,0.8,58,"31,530",Wes Morgan,4-1-4-1,Lee Mason,https://fbref.com/en/matches/a89c7915/Leicester-City-Bournemouth-March-30-2019-Premier-League,
37,2019-04-06,15:00 ,Premier League,Matchweek 33,Sat,Away,W,4,1,Huddersfield,3.5,1.7,55,"24,126",Wes Morgan,4-1-4-1,David Coote,https://fbref.com/en/matches/adf9a17a/Huddersfield-Town-Leicester-City-April-6-2019-Premier-League,
38,2019-04-12,20:00 ,Premier League,Matchweek 34,Fri,Home,L,0,1,Newcastle Utd,1.0,1.1,71,"32,108",Wes Morgan,4-1-4-1,Chris Kavanagh,https://fbref.com/en/matches/e3e6e456/Leicester-City-Newcastle-United-April-12-2019-Premier-League,
39,2019-04-20,15:00 ,Premier League,Matchweek 35,Sat,Away,D,2,2,West Ham,0.9,1.2,51,"59,960",Kasper Schmeichel,4-4-1-1,Lee Probert,https://fbref.com/en/matches/2e2b870b/West-Ham-United-Leicester-City-April-20-2019-Premier-League,
40,2019-04-28,12:00 ,Premier League,Matchweek 36,Sun,Home,W,3,0,Arsenal,3.3,0.6,66,"32,037",Kasper Schmeichel,4-1-4-1,Michael Oliver,https://fbref.com/en/matches/373a22ae/Leicester-City-Arsenal-April-28-2019-Premier-League,
41,2019-05-06,20:00 ,Premier League,Matchweek 37,Mon,Away,L,0,1,Manchester City,0.5,1.0,39,"54,506",Kasper Schmeichel,4-5-1,Mike Dean,https://fbref.com/en/matches/7c779d41/Manchester-City-Leicester-City-May-6-2019-Premier-League,
42,2019-05-12,15:00 ,Premier League,Matchweek 38,Sun,Home,D,0,0,Chelsea,0.4,1.5,47,"32,140",Kasper Schmeichel,4-1-4-1,Anthony Taylor,https://fbref.com/en/matches/189bbc28/Leicester-City-Chelsea-May-12-2019-Premier-League,
