,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Karlan Grant,29.0,eng ENG,"FW,RM",23-093,82,19,19,0,0,0,0,2,0,0,0,0,0,15,0,0
1,Callum Robinson,7.0,ie IRL,FW,25-322,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Grady Diangana,11.0,cd COD,LM,22-245,77,18,17,1,1,0,0,1,0,0,0,0,0,14,0,0
3,Branislav Ivanović,20.0,rs SRB,CB,36-302,13,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
4,Conor Gallagher,18.0,eng ENG,CM,20-318,90,28,23,5,1,0,0,1,0,0,0,0,0,26,0,0
5,Jake Livermore,8.0,eng ENG,CM,31-036,35,16,16,0,0,0,0,1,0,0,0,0,0,11,0,1
6,Matt Phillips,10.0,sct SCO,"RM,FW",29-282,76,16,14,2,1,0,0,2,0,1,1,0,0,10,0,0
7,Charlie Austin,15.0,eng ENG,RM,31-168,14,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
8,Romaine Sawyers,19.0,kn SKN,"CM,DM",29-048,90,42,41,1,1,0,0,1,0,0,0,0,0,34,0,1
9,Kieran Gibbs,3.0,eng ENG,LB,31-085,90,30,26,3,0,0,0,1,3,0,0,0,0,16,1,0
10,Dara O'Shea,27.0,ie IRL,CB,21-291,90,25,24,1,0,0,0,1,1,0,0,0,0,13,0,0
11,Semi Ajayi,6.0,ng NGA,CB,27-041,90,39,36,3,1,0,0,0,2,0,0,0,0,20,0,0
12,Darnell Furlong,2.0,eng ENG,RB,25-050,90,31,26,5,0,0,0,0,5,0,0,0,0,19,0,1
13,Sam Johnstone,1.0,eng ENG,GK,27-270,90,38,20,18,6,0,0,0,0,0,0,0,0,15,0,0
14,14 Players,,,,,935,307,267,39,11,0,0,10,11,1,1,0,0,196,1,3
