,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Karlan Grant,29.0,eng ENG,"FW,RM",23-093,82,1,0,0,3,2,0,2,0,0,0,0,0,3,1,7,12.5
1,Callum Robinson,7.0,ie IRL,FW,25-322,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0
2,Grady Diangana,11.0,cd COD,LM,22-245,77,0,0,0,2,1,0,1,0,1,0,0,0,5,3,2,60.0
3,Branislav Ivanović,20.0,rs SRB,CB,36-302,13,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,100.0
4,Conor Gallagher,18.0,eng ENG,CM,20-318,90,0,0,0,1,1,0,1,1,2,0,0,0,5,0,1,0.0
5,Jake Livermore,8.0,eng ENG,CM,31-036,35,0,1,0,2,1,0,1,2,0,0,0,0,7,1,0,100.0
6,Matt Phillips,10.0,sct SCO,"RM,FW",29-282,76,0,0,0,2,0,0,2,0,0,0,0,0,4,0,7,0.0
7,Charlie Austin,15.0,eng ENG,RM,31-168,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,Romaine Sawyers,19.0,kn SKN,"CM,DM",29-048,90,0,0,0,1,1,0,1,1,2,0,0,0,7,0,0,
9,Kieran Gibbs,3.0,eng ENG,LB,31-085,90,0,0,0,0,0,0,1,4,1,0,0,0,6,1,2,33.3
10,Dara O'Shea,27.0,ie IRL,CB,21-291,90,0,0,0,0,0,0,1,1,2,0,0,0,2,3,1,75.0
11,Semi Ajayi,6.0,ng NGA,CB,27-041,90,0,0,0,3,0,0,0,1,1,0,1,0,4,4,2,66.7
12,Darnell Furlong,2.0,eng ENG,RB,25-050,90,0,0,0,0,1,1,0,3,0,0,0,0,1,5,5,50.0
13,Sam Johnstone,1.0,eng ENG,GK,27-270,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,935,1,1,0,14,7,1,10,16,9,0,1,0,45,19,29,39.6
