,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Joshua King,7.0,no NOR,FW,29-320,90,14,20,70.0,163,33,11,15,73.3,2,4,50.0,0,0,,0,0.0,0.1,1,0,0,0,2
1,João Pedro,10.0,br BRA,LM,20-066,90,17,29,58.6,219,75,12,20,60.0,3,5,60.0,1,3,33.3,0,0.1,0.2,3,2,0,0,7
2,Moussa Sissoko,19.0,fr FRA,CM,32-107,90,33,43,76.7,490,166,18,26,69.2,10,10,100.0,3,4,75.0,1,0.1,0.0,2,4,0,0,6
3,Tom Cleverley,8.0,eng ENG,CM,32-111,84,39,52,75.0,571,110,19,21,90.5,10,14,71.4,4,10,40.0,0,0.1,0.1,1,4,3,2,5
4,Jeremy Ngakia,2.0,eng ENG,CM,21-085,6,3,7,42.9,51,17,1,3,33.3,2,2,100.0,0,1,0.0,0,0.0,0.0,0,0,1,0,1
5,Emmanuel Dennis,25.0,ng NGA,RM,24-016,90,24,36,66.7,259,102,19,21,90.5,4,7,57.1,0,1,0.0,0,0.5,0.4,1,0,2,1,4
6,Imran Louza,6.0,ma MAR,DM,22-214,72,36,46,78.3,728,155,12,16,75.0,16,19,84.2,7,10,70.0,0,0.1,0.0,1,6,1,0,4
7,Juraj Kucka,33.0,sk SVK,DM,34-278,18,2,6,33.3,36,27,1,3,33.3,1,2,50.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
8,Adam Masina,11.0,ma MAR,LB,27-333,11,2,4,50.0,40,12,0,0,,2,2,100.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0
9,Danny Rose,3.0,eng ENG,LB,31-152,79,18,42,42.9,286,172,10,11,90.9,7,16,43.8,1,12,8.3,0,0.0,0.0,0,3,0,0,5
10,Craig Cathcart,15.0,nir NIR,CB,32-298,90,20,32,62.5,521,134,4,4,100.0,10,16,62.5,6,12,50.0,0,0.0,0.0,0,0,0,0,1
11,William Troost-Ekong,5.0,ng NGA,CB,28-091,90,19,30,63.3,396,127,4,6,66.7,14,14,100.0,1,7,14.3,0,0.0,0.0,0,2,0,0,1
12,Kiko Femenía,21.0,es ESP,RB,30-302,90,64,92,69.6,873,429,42,49,85.7,16,31,51.6,4,7,57.1,0,0.0,0.0,1,5,1,1,5
13,Daniel Bachmann,26.0,at AUT,GK,27-145,90,15,30,50.0,625,609,2,2,100.0,2,2,100.0,11,25,44.0,0,0.0,0.0,0,3,0,0,0
14,14 Players,,,,,990,306,469,65.2,5258,2168,155,197,78.7,99,144,68.8,38,95,40.0,1,0.9,0.8,10,29,8,4,41
