,num,joueur
0,,Robert Green
1,,Lars Jacobsen
2,,Mark Noble
3,,Valon Behrami
4,,Victor Obinna
5,,Scott Parker
6,,Luís Boa Morte
7,,Carlton Cole
8,,Tal Ben Haim
9,,Matt Upson
10,,Hérita Ilunga
