,num,joueur
0,,Steve Morison
1,,Daniel Ayala
2,,Wes Hoolahan
3,,Andrew Surman
4,,Zak Whitbread
5,,Simeon Jackson
6,,Anthony Pilkington
7,,Bradley Johnson
8,,Kyle Naughton
9,,
10,,Jed Steer
