,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
0,2012-08-18,,Premier League,Matchweek 1,Sat,Home,W,5,0,Norwich City,,"25,062",,4-4-1-1,Michael Oliver,https://fbref.com/en/matches/d63657b1/Fulham-Norwich-City-August-18-2012-Premier-League,
1,2012-08-25,,Premier League,Matchweek 2,Sat,Away,L,2,3,Manchester Utd,,"75,352",,4-4-1-1,Kevin Friend,https://fbref.com/en/matches/4c342877/Manchester-United-Fulham-August-25-2012-Premier-League,
2,2012-09-01,,Premier League,Matchweek 3,Sat,Away,L,0,3,West Ham,,"33,458",,4-4-2,Anthony Taylor,https://fbref.com/en/matches/f32038c2/West-Ham-United-Fulham-September-1-2012-Premier-League,
3,2012-09-15,,Premier League,Matchweek 4,Sat,Home,W,3,0,West Brom,,"25,691",,4-4-2,Roger East,https://fbref.com/en/matches/0b68caed/Fulham-West-Bromwich-Albion-September-15-2012-Premier-League,
4,2012-09-22,,Premier League,Matchweek 5,Sat,Away,W,2,1,Wigan Athletic,,"19,284",,4-4-2,Lee Probert,https://fbref.com/en/matches/7b11947e/Wigan-Athletic-Fulham-September-22-2012-Premier-League,
5,2012-09-29,,Premier League,Matchweek 6,Sat,Home,L,1,2,Manchester City,,"25,698",,4-2-3-1,Mark Halsey,https://fbref.com/en/matches/8bb7fd65/Fulham-Manchester-City-September-29-2012-Premier-League,
6,2012-10-07,,Premier League,Matchweek 7,Sun,Away,D,2,2,Southampton,,"28,004",,4-4-1-1,Mark Clattenburg,https://fbref.com/en/matches/d4112b21/Southampton-Fulham-October-7-2012-Premier-League,
7,2012-10-20,,Premier League,Matchweek 8,Sat,Home,W,1,0,Aston Villa,,"25,693",,4-4-2,Chris Foy,https://fbref.com/en/matches/016c7401/Fulham-Aston-Villa-October-20-2012-Premier-League,
8,2012-10-27,,Premier League,Matchweek 9,Sat,Away,D,3,3,Reading,,"24,093",,4-4-2,Mike Jones,https://fbref.com/en/matches/b7004a78/Reading-Fulham-October-27-2012-Premier-League,
9,2012-11-03,,Premier League,Matchweek 10,Sat,Home,D,2,2,Everton,,"25,699",,4-4-2,Neil Swarbrick,https://fbref.com/en/matches/0a58a97b/Fulham-Everton-November-3-2012-Premier-League,
