,num,joueur
0,3,Paul Dummett
1,6,Jamaal Lascelles
2,8,Jonjo Shelvey
3,10,Mohamed Diamé
4,11,Matt Ritchie
5,15,Kenedy
6,17,Ayoze Pérez
7,19,Javier Manquillo
8,21,Joselu
9,,
10,26,Karl Darlow
