,num,joueur
0,,Leon Britton
1,,Ashley Williams
2,,Michu
3,,Chico Flores
4,,Danny Graham
5,,Nathan Dyer
6,,Ben Davies
7,,Ki Sung-yueng
8,,Àngel Rangel
9,,
10,,Gerhard Tremmel
